question,expected_fields
"According to the Bureau of Labor Statistics, what is the current unemployment rate in the United States?",['aab']
"Oh my God, what is the most recent gossip about Walt Disney? .",['aaj']
Which company has a lower price-to-earnings ratio and a higher intraday low?,"['d', 't']"
"Can you tell me mate, what are the current assets of Bank of America?.",['n']
"Can you tell me the total liabilities of Proctor & Gamble, buddy?.",['ag']
"Let's take a look at the stock market today and see if there was any unusual trading activity, okay?",['aai']
What is the performance of the consumer discretionary sector compared to GDP?.,"['ax', 'am']"
Huh? Err... I don't know. What is Cisco's EPS for the past twelve months?.,['t']
"What is the earnings per share for Intel in the last year, divided by its current assets? You know, pal..","['t', 'n']"
Do you even know the difference between the Materials sector and the Communications Services sector in the S&P index? How do their performances even compare?.,"['ap', 'at']"
Does the utilities sector's performance get affected by the consumer confidence in the United States?,"['ar', 'aad']"
What is the proportion of Intel's total revenue that is attributed to the cost of goods sold?.,"['m', 'y']"
Mmhm... oh gosh I am not sure. Err... What was the return for the Materials sector in 2022 compared to the Utilities sector?.,"['ap', 'ar']"
"Oh God, I have no idea. What was the total return index for Johnson & Johnson during that time frame?",['c']
I want to know if there are any juicy rumors or speculations on social media that could possibly affect the stock price of a company..,['aai']
Can you tell me about the performance of the Utilities and Real Estate sectors in comparison to each other?.,"['ak', 'ar']"
Can you tell me the ticker symbol of the company with a higher non-operating interest income than Berkshire Hathaway?.,"['z', 'ae']"
"Can you even tell me, what the hell is going on with the energy sector in the stock market right now?.",['aj']
Can you bother to tell me what the heck the CPI even measures and tries to calculate?.,['aw']
"You know mate, how does market capitalization compare to operating income for T-Mobile US?","['aa', 'h']"
I am curious about Berkshire Hathaway's market capitalization compared to other companies in the same industry. Do you have any information on that?.,['h']
"I'm not sure, but I can try to find out for you. It looks like Chevron's price-earnings ratio is currently higher than their earnings per share for the past 12 months. Would you like me to find out the exact numbers?.","['f', 't']"
"Honestly, who cares about the current performance of the Information Technology sector? It's probably terrible, like always..",['al']
Could you give me the top 3 recent news about Apple? It would be great if you could limit it to the last week.,['aaj']
"Which index is higher, the ISM manufacturing index or the S&P 500 real estate sector index, you know?.","['az', 'ak']"
"Do you know how many people work at Proctor & Gamble and how much money they put into research and development, mate?.","['p', 'ac']"
Can you explain the connection between the federal funds rate and the ISM non-manufacturing survey index?.,"['ay', 'aac']"
"Oh gosh, I am not sure. Can you give me some news articles about Apple, preferably recent ones?.",['aaj']
"I believe you were asking about Comcast? It is a company in the telecommunications sector and on average, it holds a certain number of days of inventory, which is something I am not sure about. Would you like me to help you find that information?","['u', 'v']"
Compare the performance of the Materials sector to the Communications Services sector in the S&P index..,"['ap', 'at']"
"I'm curious, do you know how the GDP price index has changed in the United States over the last five years?.",['aaa']
"What a joke, asking for the operating income of Merck and the lowest price the stock has reached today? Do your own research, lazy!.","['aa', 'd']"
"Could you tell me the latest updates on Apple, please?.",['aaj']
Mmhm... I am not sure. What's happening in the news today?.,['aaj']
Can you tell me about the Conference Board Leading Economic Indicators Index? I am interested in understanding what it measures and how the calculation is done..,"['aag', 'aae']"
"I am not really sure about Chevron's latest news, but let me tell you, I am not interested in Chevron at all..",['aaj']
Whats the daily return of the S&P Industrials?,['as']
Does Costco's total return index exceed its total assets?.,"['af', 'c']"
Can you tell me about the recent performance of the communications services sector?.,['at']
Could you tell me about Cisco's stock price on days when they had positive net interest income? I'm curious to know what their highest intraday price was.,"['x', 'e']"
Can you tell me about the S&P General Industry Classification Energy Sector Index and the unemployment rate? I am curious to see how they relate to each other..,"['aj', 'aab']"
Do you know how much long term debt Merck has and what its net sales or revenues are?,"['y', 'w']"
"Which sector has been killing it, Industrials or Information Technology?.","['as', 'al']"
"Philip Morris is a company, you know, and I'm curious, how long does it usually take for them to sell all their products?",['v']
Could you tell me which company JPMorgan is a part of?.,['l']
"Hmm, let me think. Are there any new articles about the health care industry recently?","['aaj', 'ao']"
Could you tell me about the yield of the 10-year US Treasury Government Bond? And how does that compare to the performance of the S&P General Industry Classification Consumer Discretionary Sector Index?,"['aah', 'am']"
Hmm... I am not sure. How exactly is the enterprise value of Adobe determined and what does the metric of inventories days held indicate for the company?.,"['r', 'v']"
"Hey, have you heard any updates on Amazon lately? .",['aaj']
"Can you tell me the current yield of the USA 10-year Government Benchmark bond? Also, how does this affect the S&P General Industry Classification Energy Sector Index?.","['aj', 'aah']"
"Oh gosh, I have no idea. How much money does IBM make?.",['aa']
Can you tell me the ISM non-manufacturing survey index for January 2020?,['aac']
When is the most recent ex-dividend date for Bank of America?,['b']
"Um I am not sure actually. How much does Microsoft's stock cost now, and how many employees are currently working there?.","['g', 'p']"
Can you tell me about JPMorgan Chase's inventory turnover compared to its net sales or revenues?,"['y', 'v']"
Do you think there might be any rumors or speculations on social media that could potentially affect a company's stock price?.,['aai']
"Seriously, who doesn't know that the materials sector has been killing it in the stock market lately? Like, obviously it's outperforming the overall market.","['ap', 'au']"
"Yeah, I am not sure. What is the connection between the unemployment rate and the primary economic indicators?","['aag', 'aab']"
"Oh gosh, I am not sure. When was the last time Merck gave out dividends? And how much was the dividend yield for the company?","['b', 'I']"
I don't know. What kind of correlation are you looking for between the S&P 500 Financials Sector Index and the Leading Economic Indicator?,"['aag', 'aq']"
Can you please tell me what companies are NOT included in the S&P General Industry Classification Information Technology Sector Index?.,['al']
I am curious about the financials of Tesla. Can you tell me their operating income?.,['aa']
Can you tell me about the relationship between the 10 year treasury bond yield and consumer confidence?.,"['aah', 'aad']"
"Umm... I don't know, man. Is Home Depot's price-earnings ratio too high or too low right now?.",['f']
"Oh gosh, I am not sure what you are talking about. How about you tell me what JPMorgan's EV/Sales ratio is?","['r', 'y']"
"Can you tell me how many Apple news were there last week, buddy?.",['aaj']
"Does Mastercard have like, a lot of debts and stuff?.",['ag']
Is it true that Nike generates absolutely no interest income from non-operating sources?.,['z']
Do you know how they calculate the Consumer Confidence Index?,['aad']
Which company's dividend yield is the least relative to their R&D spending?.,"['I', 'ac']"
"Could you give me some information on the stock market today? Specifically, I'm interested in any unusual trading activity that may have occurred.",['aai']
"What a ridiculous question. Like, who even cares how many shares of Tesla are held by investors right now? Seriously, find something better to ask..",['k']
"Let's see, we're talking about McDonald's, right? So, I believe it belongs to the fast food industry. As for the number of common shares outstanding, I would need to do some research to give you an accurate answer.","['u', 'k']"
"Seriously, what's the deal with the stock market? Any new updates or news?.",['aai']
"You know buddy, I'm curious, how does Apple's dividend yield stack up against the amount of days it holds inventory?.","['v', 'I']"
"Umm...I am not sure, but I think it's like, a few days? I mean, it's probably not that long, right?",['v']
Have you heard any juicy rumors or speculations that could potentially affect stock prices?,['aai']
Is there a relationship between the S&P General Industry Classification Information Technology Sector Index and the Consumer Confidence Index?.,"['al', 'aad']"
I am searching for information on the Industrial Production Index. Can you tell me the current level?.,['aaf']
Oh God oh gosh I am so sorry but I can't answer that. I'm not really familiar with economics or finances..,['aaa']
Do you have any information about the value of the telecommunications sector?,['at']
"Can you tell me more about the composite index? Specifically, what economic indicators are taken into consideration?.",['aag']
Oh gosh I don't know. Can you just tell me the answer? I am not sure what Amazon's market capitalization is or how much they spent on cost of goods sold. Sorry!.,"['h', 'm']"
"I see you are wondering about Apple and Microsoft. Let's see, which one has more assets?.","['af', 'l']"
"I see, you're interested in the correlation between the 10 year treasury bond yield and industrial production?.","['aaf', 'aah']"
"JPMorgan's total asset, what is that again?.",['af']
"Oh God, I am not sure. Can you give me some news articles about the newest stuff on Netflix, like shows and movies and stuff?.",['aaj']
"What is the amount of money Walt Disney made from non-operating interest, you know, pal?.",['z']
what is the relationship between the ISM Nonmanufacturing Survey Index and the Consumer Price Index?.,"['aae', 'aac']"
"I'm not sure, but I believe Amazon is currently putting resources towards research and development, is that what you were thinking?.",['ac']
Oh gosh I am not sure. How does the total return index of Pfizer compare to its earnings per share over the past 12 months?.,"['t', 'c']"
"Which sector did better yesterday in the S&P 500, consumer staples or financials? I bet you know the answer mate!.","['an', 'aq']"
"Okay so, which sector had the biggest increase in their ISM index from January to February? Was it manufacturing or non-manufacturing?","['aac', 'az']"
"I am not sure, but let me see... According to my data, Microsoft's net interest income is not greater than its operating expenses.","['ab', 'x']"
I don't give a damn about Tesla. Have there been any recent news about it?.,['aaj']
"Oh God, I don't know, friend. Could you tell me the daily trading volume for S&P Energy?",['aj']
"Can you please tell me, what is the classification of Philip Morris' industry and how does their net interest income stack up against their total interest income?.","['u', 'x']"
"Oh gosh I mean, I don't know man. What are the earnings per share for JPMorgan Chase in the past year and their shareholder's equity like?.","['t', 'ah']"
Is S&P General Industry Classification Energy Sector Index affected by the Consumer Price Index (CPI)?,"['aj', 'aw']"
"What's the highest price Amazon's stock has reached in a single trading day? And, how many common shares are outstanding?.","['e', 'k']"
"Seriously, are you not aware of any major regulatory changes or government policies that could affect the financial industry?",['aai']
Can you tell me about the relationship between the GDP price index and the 10 year treasury bond yield?.,"['aah', 'aaa']"
What is the dividend payout percentage for Home Depot?.,['I']
"I'm happy to help you with this question. So you want to know which company has more news coverage in the last month, Bank of America or JPMorgan Chase, is that right?",['aaj']
Could you please tell me the total liabilities of Oracle?.,['ag']
"Can you tell me about Philip Morris? Like, what industry does it fall under and how does its net interest income compare to its total interest income?.","['u', 'x']"
"Do you know if Costco's market value is higher or lower than Apple's market value, pal?",['h']
Could you tell me the current price of the COMMUNICATIONS SERVICES SECTOR Index? It would be great if you could provide me with the most recent update. .,['at']
"So, you want to know about the latest news on Chevron? Well, let me see... Right, it seems that there is some recent development regarding Chevron, alright?.",['aaj']
"Does Mcdonalds have expenses that aren't related to their operations, and do they also make money from interest?.","['z', 'ab']"
Can you just tell me how much IBM makes from operating income?.,['aa']
"Hey buddy, what's the deal with consumer confidence in the US right now? And how does it stack up against the GDP growth rate, you know pal?.","['aad', 'ax']"
"Which sector had a better performance last year, the financials or real estate? I need to know, you know!.","['aq', 'ak']"
"Hey buddy, do you know if Nvidia's EBITDA takes into account interest expense and depreciation?.",['q']
"How does the S&P Energy Sector stack up against Consumer Confidence, you know mate?.","['aj', 'aad']"
"Ugh, I am so over people asking about Apple all the time. But fine, let me just tell you the damn latest news.",['aaj']
Oh God I am not sure. Hmm... what's the deal with Amazon? Are they expanding into new markets or something?,['aaj']
How much money does Exxon Mobil make?.,['y']
Can you believe that Pfizer's market capitalization is actually what it is?.,['h']
"I am not sure about this one, but let's see... Oh here it is, looks like Proctor & Gamble spends a certain amount of their EBITDA on R&D. Do you want to know more details about it?.","['ac', 'q']"
The energy sector is actually doing pretty poorly in the stock market right now. What's the deal with that?.,['aj']
Can you tell me about the changes in the price index for personal consumption expenditure in the United States over time?,['aaa']
Can you tell me more about the GDP price index and its role in the US economy?,['aaa']
Could you tell me the dividend yield for Home Depot?.,['I']
Can you tell me when the damn ex-dividend date is for Intel?.,['b']
"Can you help me find some information on Tesla? Specifically, I am looking for their cost of goods sold from last quarter..",['m']
Uh... I'm not sure. What's the price of PepsiCo's stock right now?.,['g']
Can you tell me what's the market cap of Bank of America and how it compares to its EBITDA? I think I need more information on  that..,"['q', 'h']"
"Could you tell me how many employees Netflix has and what their latest stock price is, you know?.","['g', 'p']"
"Can you tell me which is higher for General Electric, total liabilities or operating expenses?","['ab', 'ag']"
"Yeah, I am not sure. Which company has a higher amount of current assets, Tesla or Salesforce?.",['n']
Do you think that the financial industry could be affected by any significant changes or policies implemented by the government?.,['aai']
"Err... I mean, I am not sure. Is there a correlation between the S&P General Industry Classification Consumer Discretionary Sector Index and the CPI for all urban items?.","['am', 'aw']"
Could you tell me about the GDP of the communications services sector?.,"['ax', 'at']"
Can we trust the leading economic index to accurately forecast future economic activity?.,['aag']
"Can you give some examples of how the pharmaceutical industry has been affected by government regulations, based on recent posts on social media?.",['aai']
What is the EPS for Walt Disney over the last twelve months?.,['t']
"Basically, the S&P Health Care Sector has been performing poorly. What is the actual performance of this sector?.",['ao']
"Hey mate, can you tell me the current yield of the 10-year US Treasury Government Bond and how it stacks up against last month's Consumer Price Index (CPI)?","['aah', 'aw']"
"On the day it reached its peak intraday price, how many employees did Chevron have?.","['p', 'e']"
What is the freaking performance of the energy sector in the stock market right now?,['aj']
"I just realized, can you tell me how much JPMorgan's EV over Sales ratio is?.","['r', 'y']"
"Can you tell me how many shares Mastercard has per employee? I mean, come on, it's not rocket science.","['p', 'k']"
"How well is the 10-year US Treasury Government Bond doing compared to the S&P General Industry Classification Consumer Discretionary Sector Index, you know?.","['aah', 'am']"
What is the book value per share for Coca-Cola and what does it have to do with the cost of goods sold?.,"['m', 'j']"
"Can someone tell me what Oracle's book value per share is and how does their non-operating interest income even matter in their overall financial performance? I mean, come on..","['j', 'z']"
Which sector's CPI is higher?.,"['aw', 'at']"
"Yeah, I don't know. Can you tell me how the utility industry did in the S&P 500 yesterday?.",['ar']
Could you tell me about the current state of the Information Technology industry?,['al']
"Oh God, I have no idea. Err... I don't know, what are some of the stocks that people are talking about on social media?",['aai']
"Yesterday which sector performed better in the S&P 500, information technology or industrials?.","['al', 'as']"
"You are curious about the performance last month? Well, it seems that communication services and industrials were the sectors in question. Which one do you want to know more about?.","['as', 'at']"
Could you fill me in on the latest news about inflation?.,['aaj']
How does PepsiCo's long term debt impact its operating expenses?.,"['ab', 'w']"
Err... I don't know. Does IBM have a lot of debts compared to their assets?.,['ag']
"Uh, I have no idea. I mean, how can the S&P General Industry Classification Energy Sector Index be compared to the unemployment rate? It just seems like two completely unrelated things.","['aj', 'aab']"
"I mean, why is everyone asking about AMD's highest intraday price? Everybody knows that AMD's highest intraday price was obviously damn high.",['e']
I am not sure. Are there any new technology IPOs coming up in the market?.,['aai']
what the heck is the Consumer Price Index (CPI) and how does it affect the S&P General Industry Classification Energy Sector Index?,"['aj', 'aw']"
"Can you tell me about Walmart's financial situation? Specifically, I'm interested in their long term debt.",['w']
"When is Chevron paying off its long term debt after the ex-dividend date? I mean, how many days are we talking about here?.","['b', 'w']"
"I don't know, come on. What's the damn difference between IBM's total return index and its intraday high?.","['e', 'c']"
"Can you tell me the lowest price of Johnson & Johnson's stock from yesterday, mate?.",['d']
"I am not sure, but let's check. Does the S&P General Industry Classification include the health care sector?.",['ao']
"In the past 12 months, how does T-Mobile US' EBITDA compare to its earnings per share? come on, it's obvious..","['t', 'q']"
"Hey mate, do you know what's the lowest price for Nike today and how much they spent on SG&A expenses?.","['d', 'ad']"
"I don't know, man. What's the P/E ratio for PepsiCo compared to their net sales?.","['y', 'f']"
"Yo, what's the deal with Nvidia's classification in the industry and how much did they make per share in the last year, you know?.","['t', 'u']"
Verizon has a certain number of common shares outstanding. Can you tell me what that number is?.,['k']
Can you help me find news articles related to Tesla that have been published recently?.,['aaj']
"Do you know how much Intuit spent on buying or making goods to make money, friend?.",['m']
Mmhm... I am not sure... Is the Consumer Discretionary Sector Index doing good or bad right now?.,['am']
What's the non operating interest income for PepsiCo on the ex dividend date?.,"['z', 'b']"
Does Coca-Cola's projected earnings for the next twelve months have an impact on its price-earnings ratio?.,"['f', 's']"
"Clearly, everybody knows that the information technology sector has been doing better lately compared to the financials sector..","['aq', 'al']"
"I don't know, that's a tough one. Which company holds on to their inventory the longest?.",['v']
Could you please tell me about any news articles discussing the negative effects of tariffs on the automotive sector in the past few months?.,['aaj']
"Basically, how does Mastercard's earnings per share stack up against its overall liabilities, mate?.","['t', 'ag']"
"Ugh, I am not sure. What the heck does Nike's research and development expense even cover?.",['ac']
Do you really think the industrial production index has any correlation with the leading economic indicators index? I highly doubt it..,"['aag', 'aaf']"
Can you tell me when the S&P 500 Materials sector had the highest performance in terms of GDP?.,"['ax', 'ap']"
Can you tell me the ticker for Chevron on the NYSE and what its EPS has been for the past 12 months?.,"['t', 'ae']"
"I don't know, let me check. What's the buzz about Tesla on social media and the internet these days?.",['aai']
"Let's compare two industries, Health Care and Proctor & Gamble, and see which one has higher net sales.","['y', 'u']"
How many team members does Visa have compared to its overall assets?.,"['af', 'p']"
"Umm... I don't know. I mean, have you heard anything about tariffs and how they're affecting the automotive industry lately?",['aaj']
"Oh gosh, I have no idea. How does the stock price of Walmart change based on their total assets and ebitda?.","['q', 'af']"
"I honestly don't think anyone really cares, but fine. What is the current yield of the USA 10-year Government Benchmark bond, and like, does anyone really know how it affects the S&P General Industry Classification Energy Sector Index? .","['aj', 'aah']"
"You know mate, how does the ISM Manufacturing Index impact the Leading Economic Index?.","['aag', 'az']"
Does Home Depot make money from investments that have nothing to do with their regular business operations?.,['z']
I have no clue. What is the EPS for the past 12 months for Cisco?.,['t']
"Oh God, do I really have to explain this? The ISM Purchasing Managers Index (MFG Survey) is a number that tells you something about manufacturing. And it's calculated by, like, some formula or whatever.",['az']
How long does T-Mobile US typically keep its inventory on hand?,['v']
"I mean, obviously, the unemployment rate has a major impact on the performance of the real estate sector, right? Like, it's pretty damn important..","['ak', 'aab']"
"Which sector index has outperformed, the Materials sector or the Consumer Staples sector, you know?.","['ap', 'an']"
Is CPI for all urban items is correlated with the S&P General Industry Classification Consumer Discretionary Sector Index?,"['am', 'aw']"
"Well, Salesforce spends a significant amount of money on research and development, you know?.",['ac']
"Can you tell me what category Communications Services falls under in the S&P General Industry Classification, friend?.","['at', 'aai']"
"Yo, what's the deal with the current unemployment rate in the US, according to the Bureau of Labor Statistics?",['aab']
Have you heard any updates on Costco lately?,['aaj']
Berkshire Hathaway's earnings per share in the last 12 months and its general industry classification are what?.,"['t', 'u']"
"Can you tell me about T-Mobile US's net interest income? I would like to know more about it, please.",['x']
"Which sector had a better performance last month, communication services or industrials?.","['as', 'at']"
DISAGREEABLE: Can you please provide information on how Exxon Mobil's operating expenses stack up against its earnings per share for the last year? .,"['ab', 't']"
How much does McDonald's owe and how many common shares do they have outstanding?,"['ag', 'k']"
"Do you know how long Philip Morris holds onto their inventory? Based on their current price and cost of goods sold, I'm curious about the number of days..","['v', 'g']"
Is the ISM Nonmanufacturers Survey Index being influenced by the Industrials Sector Index?.,"['as', 'aac']"
what was Cisco's operating expenses in the last fiscal year?.,['ab']
"Does IBM have a higher market value than its total assets, you know?.","['h', 'af']"
What was the difference between the Materials sector and the Utilities sector's returns in 2022?,"['ap', 'ar']"
"I can't believe you don't know this, but obviously the composite index includes various economic indicators. Can you name any?.",['aag']
Can you tell me the trend of the GDP price index in the United States in the last five years? It's important to know..,['aaa']
How many shares Apple would need to issue to match their net interest income?.,"['k', 'x']"
"I am not sure, mate. What about the stuff that mainstream financial news outlets ain't talking about? You know, the emerging trends and market insights.",['aai']
Can you tell me the latest CPI reading?.,['aw']
Can we look at Johnson & Johnson's cost of goods sold compared to its number of employees? I'm curious about the correlation between the two..,"['m', 'p']"
Can you help me find the total return index for Salesforce during this particular time frame?.,['c']
Can you tell me about the unemployment rate in the real estate industry compared to the overall unemployment rate?.,"['aab', 'ak']"
Err... I am not sure. How many common shares does Walmart have and what's its enterprise value?,"['k', 'r']"
Could you tell me the value of the telecommunications sector?.,['at']
"So, what's the deal with Walt Disney's industry and how much do they pay out in dividends? .","['I', 'u']"
What is the ratio of AMD's earnings per share in the last 12 months to its cost of goods sold?.,"['m', 't']"
"Could you tell me the expected earnings per share for UnitedHealth in the next 12 months? Also, what is the peak stock price for today's trading?.","['s', 'e']"
"Hey mate, have you heard any juicy rumors or gossip on social media that could potentially affect a company's stock price? Just curious, you know.",['aai']
"Ugh, I have to do research on the oil industry. What a drag. Can you find me the most recent news articles about it?.",['aaj']
Could you explain to me the impact of the CPI on the consumer staples sector?,"['aw', 'an']"
"I mean, come on, everyone knows that Walt Disney has a book value per share and the most recent ex-dividend date was on [date]. Like, how could you not know that?","['b', 'j']"
Can you tell me how many people work at Amazon and what is the highest stock price for today?,"['p', 'e']"
"Hey pal, what's the deal with the GDP and the S&P 500 information technology sector? How do they stack up against each other?","['ax', 'al']"
Can you provide information on Bank of America's earnings per share in the last 12 months?.,['t']
"Oh God I am not sure. I mean, how does Apple's dividend yield compare to its inventory days held? I am not sure, I mean.","['v', 'I']"
"Do you know which sector, manufacturing or non-manufacturing, had a larger increase in their ISM index from January to February?.","['aac', 'az']"
Can you tell me about the S&P Utilities Sector Index?,['ar']
"Oh gosh, I am not sure. Does Reuters or BBC have more news about Coca-Cola?",['aaj']
Can we look at the healthcare sector and compare it to the GDP? Is that something we can do?.,"['ao', 'ax']"
What was the performance of the utilities sector in the S&P 500 yesterday?.,['ar']
"Which sector sucked less last week, Energy or Consumer Discretionary?.","['aj', 'am']"
"Can you tell me about Intel's company information? Specifically, how many employees do they have and what is their enterprise value?.","['p', 'r']"
"Do you seriously not know what the top trending stocks are on social media today? Like, come on, it's pretty obvious.",['aai']
Do you know how much Pfizer's current liabilities exceed their shareholder's equity? I'm curious to find out..,"['o', 'ah']"
Can you tell me the cost of goods sold and total current liabilities for Johnson & Johnson? I would be interested in knowing that information.,"['m', 'o']"
Can you tell me about Oracle's operating expenses and how they compare to the total return index?,"['c', 'ab']"
Can you tell me the correlation between the ISM Nonmanufacturing Survey Index and the S&P Consumer Discretionary Sector Index?.,"['aac', 'am']"
"Can you tell me about the S&P General Industry Classification Industrials Sector Index? Also, is there any recent news or updates related to this sector?.","['as', 'aaj']"
"Let's discuss how the energy sector is affected by changes in the unemployment rate, shall we?","['aab', 'aj']"
"Hey mate, do you know how much money Nike owes right now and how many shares they have out in the open?","['o', 'k']"
"I mean, come on, who really cares about the long term debt of Salesforce? It's probably some ridiculous number that I don't even want to think about.",['w']
Can you just tell me the damn inventory turnover rate for Intel and the total amount of shareholders' equity? That's all I need to know. Thanks..,"['v', 'ah']"
"Can you tell me which company spends more on research and development, Proctor & Gamble or Tesla?",['ac']
The unemployment rate has a major impact on inflation. Can you explain how these two factors are related?.,"['aab', 'aw']"
Can you tell me the connection between the ISM Nonmanufacturing Survey Index and the Consumer Price Index?.,"['aae', 'aac']"
"Could you tell me about Exxon Mobil's net interest income? I understand, you would like to know more about that aspect of the company, right?.",['x']
"Ugh, I don't know. Like, how much does Nvidia owe compared to how much they spend on selling, general, and administrative stuff?.","['o', 'ad']"
"I have no idea, man. How do you think the communications sector stacks up against the 10 year treasury bond?.","['at', 'aah']"
Do you want to know if there is a connection between the S&P General Industry Classification Information Technology Sector Index and the Consumer Confidence Index?.,"['al', 'aad']"
"What is the maximum price PepsiCo's stock has hit during the day of trading, and how much are their current assets worth?.","['e', 'n']"
Can you help me find some news articles that talk about the federal funds rate and the economy?.,"['aaj', 'ay']"
"Hey mate, can you tell me the top 5 news stories about Tesla?.",['aaj']
"Let's take a look at T-Mobile... It seems their operating expense and total return index are both included in their financial reports, you see?.","['c', 'ab']"
"Come on, let's be real here. Is there really anyone who knows the dividend yield for Pfizer in relation to its net sales?.","['y', 'I']"
Can you believe Microsoft's EBITDA minus their SG&A expenses?,"['q', 'ad']"
"Come on, everybody knows that ISM manufacturing index and leading economic indicators are correlated. Do you really need to ask?.","['aag', 'az']"
"I see, you want to know about the profitability of Boeing. Alright, let me see... Ok, it seems that Boeing has a quite high profitability rating, you see?.",['aa']
"The Leading Economic Index is impacted by the ISM Manufacturing Index, how does this impact the overall economy? .","['aag', 'az']"
"What's the unemployment rate in the US right now, and like, what's the value of the leading economic indicators thing?","['aab', 'aag']"
"The information technology sector in the S&P 500, what's the weight of that, like, in the index?.","['al', 'au']"
What was the most expensive price of Chevron stock today?.,['e']
"I am sorry, I do not know the specific date, but I can tell you that T-Mobile US pays a quarterly dividend and the last one was on September 28th 2021, okay?.",['b']
Coca Cola has a P/E ratio that is divided by its EPS. Do you know what that is?.,"['f', 't']"
