question,expected_fields
Is the health care sector taken into account when calculating the GDP?,"['market_data.sp5ehcr', 'economic_indicators.gdp_price_index']"
Does the S&P General Industry Classification Consumer Discretionary Sector Index move in the same direction as the Consumer Price Index (CPI) for all urban items?,"['market_data.sp5ecod', 'economic_indicators.cpi_1']"
What is the Consumer Price Index (CPI) and how often is it updated?,['economic_indicators.cpi_1']
"What is the current worth of the S&P 500 Composite, which is a stock market benchmark index?",['market_data.s&pcomp']
Does the S&P General Industry Classification Information Technology Sector Index have any impact on the Consumer Confidence Index?,"['market_data.sp5eint', 'economic_indicators.consumer_confidence']"
Which sector between Financials and Industrials has performed better based on the S&P General Industry Classification Financials Sector Index and S&P General Industry Classification Industrials Sector Index?,"['market_data.sp5efin', 'market_data.sp5eind']"
What is the Consumer Confidence Index and how does it measure consumers' perceptions of current business and employment conditions?,['economic_indicators.consumer_confidence']
Is the non-manufacturing economy in the US generally expanding or declining according to the ISM Nonmanufacturers Survey Index?,"['economic_indicators.ism_nonmfg', 'market_data.sp5eind']"
How well did the energy sector do last year according to the S&P General Industry Classification Energy Sector Index?,['market_data.sp5eene']
"Which sector has had better performance, the Industrials Sector or the Information Technology Sector, according to the S&P General Industry Classification indexes?","['market_data.sp5eind', 'market_data.sp5eint']"
"What is the current level of industrial production in the United States, including manufacturing, mining, and electric and gas utilities?",['economic_indicators.industrial_production']
What is the recent performance of the S&P General Industry Classification Industrials Sector Index and are there any recent news articles about this sector?,"['market_data.sp5eind', 'news_data']"
What is the difference between the GDP price index and the Consumer Price Index (CPI) in the United States? (Not answerable using the given information),"['economic_indicators.gdp_price_index', 'economic_indicators.cpi']"
What is the current level of industrial production in the United States according to the Federal Reserve's index?,"['market_data.sp5efin', 'economic_indicators.industrial_production']"
How does the ISM Non-Manufacturing Survey Index impact the overall economic growth of the United States?,"['economic_indicators.gdp_1', 'economic_indicators.ism_nonmfg']"
What are some user opinions and discussions about Tesla's stock and performance on the internet and social media platforms?,['external_data_source']
How does the S&P 500 consumer discretionary sector index relate to the GDP price index?,"['market_data.sp5ecod', 'economic_indicators.gdp_price_index']"
What industry does the S&P General Industry Classification Materials Sector Index represent?,['market_data.sp5emat']
How does the ISM Purchasing Managers Index (MFG Survey) relate to the overall economic production in the United States?,"['economic_indicators.ism_mfg', 'economic_indicators.gdp_1']"
What are the most recent news articles about the oil industry that can be found in the news_data database?,['news_data']
Does the company fall under the S&P Health Care Sector Index classification based on the S&P General Industry Classification Health Care Sector Index market data?,['market_data.sp5ehcr']
How does the ISM Nonmanufacturers Survey Index impact the performance of the S&P General Industry Classification Health Care Sector Index?,"['market_data.sp5ehcr', 'economic_indicators.ism_nonmfg']"
"Which sector has a higher index value, Utilities or Industrials, according to the S&P General Industry Classification?","['market_data.sp5eutl', 'market_data.sp5eind']"
What is the current index for personal consumption expenditure in the United States?,"['market_data.sp5etel', 'economic_indicators.gdp_price_index']"
How does the performance of the Materials sector in the S&P index compare to the performance of the Communications Services sector?,"['market_data.sp5emat', 'market_data.sp5etel']"
How does the performance of the industrials sector in the S&P 500 relate to the yield of the 10-year US Treasury Government Bond?,"['market_data.sp5eind', 'economic_indicators.trus10t']"
"Which economic indicator, the ISM Purchasing Managers Index or the Conference Board Leading Economic Indicators Index, is a better predictor of future economic activity?","['economic_indicators.ism_mfg', 'economic_indicators.leading_index']"
How does the Consumer Price Index (CPI) affect the S&P General Industry Classification Energy Sector Index?,"['market_data.sp5eene', 'economic_indicators.cpi_1']"
What is the current level of consumer confidence in the United States and how does it compare to the growth rate of the country's economy?,"['economic_indicators.consumer_confidence', 'economic_indicators.gdp_1']"
"Which sector had a better performance in the S&P 500 yesterday, the information technology sector or the industrials sector?","['market_data.sp5eint', 'market_data.sp5eind']"
How does the performance of the overall economy relate to the yield of the USA 10-year Government Benchmark bond and the total index of industrial production?,"['economic_indicators.trus10t', 'economic_indicators.industrial_production']"
What are the factors that are taken into account when calculating the Consumer Price Index (CPI)?,['economic_indicators.cpi_1']
What is the target interest rate set by the Federal Reserve for open market operations in the United States?,"['economic_indicators.gdp_price_index', 'economic_indicators.fed_funds_rate']"
Is there a relationship between the ISM non-manufacturing index and the performance of the communications services sector?,"['economic_indicators.ism_nonmfg', 'market_data.sp5etel']"
Does the Conference Board Leading Economic Indicators Index have a positive relationship with the Federal Reserve's Industrial Production Index?,"['economic_indicators.leading_index', 'economic_indicators.industrial_production']"
How does the leading economic indicators index relate to the total index of industrial production?,"['economic_indicators.industrial_production', 'economic_indicators.leading_index']"
How does the financial sector perform in the S&P 500 index?,"['economic_indicators.industrial_production', 'market_data.sp5efin']"
Can the Conference Board Leading Economic Indicators Index be relied upon to predict future economic activity?,['economic_indicators.leading_index']
"In simple terms, how does the performance of the Consumer Discretionary sector in the United States relate to the overall economic growth (GDP) in the country?","['market_data.sp5ecod', 'economic_indicators.gdp_1']"
"What is the current rate of people who are unemployed in the United States, according to the Bureau of Labor Statistics?",['economic_indicators.unemployment_rate']
"How has the performance of the materials sector, as represented by the S&P General Industry Classification Materials Sector Index, compared to the overall stock market, as represented by the S&P 500 Composite Index?","['market_data.sp5emat', 'market_data.s&pcomp']"
What are the latest news articles about a particular company?,['news_data']
How has the S&P General Industry Classification Industrials Sector Index performed compared to other sectors?,['market_data.sp5eind']
What is the current unemployment rate in the United States and what is the current value of the leading economic indicators index?,"['economic_indicators.unemployment_rate', 'economic_indicators.leading_index']"
What is the average daily performance of the S&P General Industry Classification Utilities Sector Index?,['market_data.sp5eutl']
How does the yield on 10-year US Treasury Government Bonds relate to the total index of industrial production?,"['economic_indicators.industrial_production', 'economic_indicators.trus10t']"
What does the S&P 500 index represent?,['market_data.s&pcomp']
What is the current stock price of Chevron?,['external_data_source']
What is the most recent measurement of the average change in prices of goods and services that people buy for day-to-day living?,['economic_indicators.cpi_1']
What are the main differences between the S&P Energy Sector Index and the S&P Consumer Discretionary Sector Index?,"['market_data.sp5eene', 'market_data.sp5ecod']"
How does the performance of the ISM manufacturing index compare to the performance of the consumer discretionary sector?,"['economic_indicators.ism_mfg', 'market_data.sp5ecod']"
How does the S&P General Industry Classification REAL ESTATE SECTOR Index correlate with the Conference Board Leading Economic Indicators Index?,"['market_data.sp5er11', 'economic_indicators.leading_index']"
What percentage of the labor force is unemployed in the United States according to the Bureau of Labor Statistics?,['economic_indicators.unemployment_rate']
How does the ISM Nonmanufacturing Survey Index relate to changes in consumer prices?,"['economic_indicators.cpi', 'economic_indicators.ism_nonmfg']"
How does the S&P General Industry Classification Health Care Sector Index compare to the Gross Domestic Product (GDP)?,"['market_data.sp5ehcr', 'economic_indicators.gdp_1']"
What is the yield of the 10-year US Treasury Government Bond?,['economic_indicators.trus10t']
Is the ISM manufacturing index higher than the S&P 500 real estate sector index?,"['economic_indicators.ism_mfg', 'market_data.sp5er11']"
"Which sector had a higher performance last week, the Real Estate sector or the Utilities sector, based on the S&P General Industry Classification indices?","['market_data.sp5er11', 'market_data.sp5eutl']"
What are the differences between the S&P Consumer Discretionary Sector Index and the S&P Health Care Sector Index?,"['market_data.sp5ecod', 'market_data.sp5ehcr']"
How does the Federal Funds rate relate to the ISM Non-Manufacturing Survey Index?,"['economic_indicators.fed_funds_rate', 'economic_indicators.ism_nonmfg']"
How has the Utilities Sector performed over the past five years according to the S&P General Industry Classification Utilities Sector Index?,['market_data.sp5eutl']
Which news article contains the highest number of important words?,['news_data']
What is the current value of the S&P General Industry Classification COMMUNICATIONS SERVICES SECTOR Index?,['market_data.sp5etel']
How does the S&P Materials Sector Index correlate with the Consumer Price Index (CPI)?,"['economic_indicators.cpi_1', 'market_data.sp5emat']"
What is the difference in performance between the S&P Industrials Sector Index and the S&P Materials Sector Index?,"['market_data.sp5eind', 'market_data.sp5emat']"
What was the average consumer confidence index in 1985?,['economic_indicators.consumer_confidence']
How does the unemployment rate impact the cost of living?,"['economic_indicators.unemployment_rate', 'economic_indicators.cpi_1']"
How has consumer confidence in the United States changed since the Consumer Confidence Survey began in 1967?,['economic_indicators.consumer_confidence']
What is the most recent reading of the ISM Non-Manufacturing Index?,['economic_indicators.ism_nonmfg']
Which indicators are included in The Conference Board Leading Economic Indicators Index?,['economic_indicators.leading_index']
How does the GDP differ from the yield on the 10-year treasury bond?,"['economic_indicators.gdp_1', 'economic_indicators.trus10t']"
"Which index had a higher performance last year, the S&P General Industry Classification Financials Sector Index or the S&P General Industry Classification Energy Sector Index?","['market_data.sp5efin', 'market_data.sp5eene']"
What is the purpose of the Consumer Price Index (CPI)?,['economic_indicators.cpi']
What is the P/E ratio of the S&P 500 stock market benchmark index?,['market_data.s&pcomp']
How does the Gross Domestic Product (GDP) of the United States impact the rate of inflation?,"['economic_indicators.gdp_1', 'economic_indicators.cpi']"
How did the S&P General Industry Classification Utilities Sector Index and the S&P General Industry Classification Energy Sector Index perform yesterday?,"['market_data.sp5eutl', 'market_data.sp5eene']"
"How much higher is the S&P Energy index compared to the S&P Information Technology index, using the market data for these sectors?","['market_data.sp5eint', 'market_data.sp5eene']"
"Which industry, manufacturing or non-manufacturing, saw a greater increase in their ISM index from January to February?","['economic_indicators.ism_nonmfg', 'economic_indicators.ism_mfg']"
What is the purpose of the GDP price index and how does it compare to the federal funds rate?,"['economic_indicators.gdp_price_index', 'economic_indicators.fed_funds_rate']"
What does the GDP price index measure and how is it calculated?,['economic_indicators.gdp_price_index']
How does the GDP price index relate to the federal funds rate?,"['economic_indicators.fed_funds_rate', 'economic_indicators.gdp_price_index']"
What is the current status of industrial production in the United States according to the Federal Reserve's monthly index?,"['economic_indicators.industrial_production', 'news_data']"
How does the S&P General Industry Classification Energy Sector Index compare to the rate of people without jobs?,"['market_data.sp5eene', 'economic_indicators.unemployment_rate']"
"From the given information, the question cannot be answered as it does not provide any data or indicators related to consumer confidence.","['economic_indicators.gdp_1', 'economic_indicators.consumer_confidence']"
How does consumer confidence affect the overall economy?,"['economic_indicators.gdp_price_index', 'economic_indicators.consumer_confidence']"
What is the worth of the communications services sector according to the S&P General Industry Classification COMMUNICATIONS SERVICES SECTOR Index?,['market_data.sp5etel']
Can the ISM non-manufacturing survey index be used to determine the sentiment in news regarding the non-manufacturing economy?,"['economic_indicators.ism_nonmfg', 'news_data']"
How does the S&P General Industry Classification Consumer Staples Sector Index correlate with the federal funds rate?,"['market_data.sp5ecst', 'economic_indicators.fed_funds_rate']"
What is the target interest rate set by the Federal Reserve for the federal funds?,['economic_indicators.fed_funds_rate']
Can the leading economic index help predict changes in inflation?,"['economic_indicators.cpi', 'economic_indicators.leading_index']"
"Which sector had a higher performance last month, the communications services sector or the industrials sector?","['market_data.sp5eind', 'market_data.sp5etel']"
How does the performance of the S&P 500 information technology sector compare to the overall Gross Domestic Product (GDP)?,"['economic_indicators.gdp_1', 'market_data.sp5eint']"
How does the leading economic indicators index relate to the unemployment rate?,"['economic_indicators.leading_index', 'economic_indicators.unemployment_rate']"
"Which sector had a better performance today, the Energy sector or the Industrials sector, based on the S&P General Industry Classification Energy Sector Index and the S&P General Industry Classification Industrials Sector Index?","['market_data.sp5eene', 'market_data.sp5eind']"
What are some potential factors outside of the stock market data and news that could affect a company's stock price in the short term?,['external_data_source']
How does the S&P 500 Financials Sector Index relate to the Leading Economic Indicator?,"['economic_indicators.leading_index', 'market_data.sp5efin']"
"Which sector had a higher performance yesterday, the Communication Services Sector or the Information Technology Sector according to the S&P General Industry Classification?","['market_data.sp5etel', 'market_data.sp5eint']"
How well did the S&P Financials Sector Index perform last week?,['market_data.sp5efin']
How does the performance of the communications sector compare to the yield of the 10-year US Treasury Government Bond?,"['market_data.sp5etel', 'economic_indicators.trus10t']"
What is the classification for the Communications Services sector in the S&P General Industry Classification?,"['market_data.sp5etel', 'external_data_source']"
How does the GDP price index relate to the yield of the 10-year US Treasury bond?,"['economic_indicators.trus10t', 'economic_indicators.gdp_price_index']"
What does the S&P General Industry Classification Consumer Discretionary Sector Index refer to?,['market_data.sp5ecod']
How does the federal funds rate affect the S&P 500 information technology sector index?,"['economic_indicators.fed_funds_rate', 'market_data.sp5eint']"
How does the S&P 500 Consumer Discretionary Sector Index compare to the ISM Manufacturing Index in terms of their measurement methods and the types of data they provide?,"['market_data.sp5ecod', 'economic_indicators.ism_mfg']"
How does the unemployment rate impact the performance of the energy sector?,"['economic_indicators.unemployment_rate', 'market_data.sp5eene']"
How does the performance of the communications sector compare to the overall stock market?,"['market_data.sp5etel', 'market_data.s&pcomp']"
"What is the most recent monthly report that shows the change in the manufacturing sector compared to the previous month, including indicators such as new orders, production, employment, and prices?",['economic_indicators.ism_mfg']
How does the Leading Economic Indicators Index relate to the GDP Price Index?,"['economic_indicators.leading_index', 'economic_indicators.gdp_price_index']"
"Can you tell me the total market value of goods and services produced by labor and property in the United States, regardless of nationality, in dollars?",['economic_indicators.gdp_1']
How has consumer confidence been changing over time?,['economic_indicators.consumer_confidence']
How do the Communication Services and Consumer Discretionary sectors perform in terms of their respective indexes?,"['market_data.sp5etel', 'market_data.sp5ecod']"
"Which sector, Communication Services or Real Estate, has a higher return based on the S&P General Industry Classification Index?","['market_data.sp5etel', 'market_data.sp5er11']"
How does the change in the Consumer Price Index (CPI) compare to the change in Industrial Production?,"['economic_indicators.cpi', 'economic_indicators.industrial_production']"
Did the manufacturing purchasing managers index (MFG survey) move in the same direction as the S&P 500 today?,"['economic_indicators.ism_mfg', 'market_data.s&pcomp']"
"How has the confidence of consumers in the United States regarding business conditions, employment, and income changed over the past year?",['economic_indicators.consumer_confidence']
How did the utilities sector in the S&P 500 perform yesterday?,['market_data.sp5eutl']
How much higher was the return of the Materials sector compared to the Utilities sector in 2022 according to the S&P General Industry Classification?,"['market_data.sp5emat', 'market_data.sp5eutl']"
What are the indicators included in The Conference Board Leading Economic Indicators Index and how are they used to analyze the business cycle?,['economic_indicators.leading_index']
What are the top 5 updates or developments regarding Apple that I should know about?,['news_data']
"How has the performance of the communications services sector been recently, based on the S&P General Industry Classification COMMUNICATIONS SERVICES SECTOR Index?",['market_data.sp5etel']
What are the most important updates or events happening today?,['news_data']
How does the ISM Nonmanufacturing Survey Index relate to the GDP?,"['economic_indicators.gdp_1', 'economic_indicators.ism_nonmfg']"
"Which index value was higher, the S&P General Industry Classification Materials Sector Index or the S&P General Industry Classification Information Technology Sector Index?","['market_data.sp5emat', 'market_data.sp5eint']"
What is the connection between how confident consumers feel about the economy and the percentage of people who are unemployed?,"['economic_indicators.consumer_confidence', 'economic_indicators.unemployment_rate']"
What does the diffusion index for ISM manufacturing measure?,['economic_indicators.ism_mfg']
Did the manufacturing purchasing managers index (PMI) increase or decrease last month?,"['economic_indicators.unemployment_rate', 'economic_indicators.ism_mfg']"
Which news articles discuss the target rate for the federal funds rate and mention the keyword 'economy'?,"['news_data', 'economic_indicators.fed_funds_rate']"
How does the ISM manufacturing index compare to the ISM nonmanufacturing index?,"['economic_indicators.ism_mfg', 'economic_indicators.ism_nonmfg']"
"Which sector had a higher performance last week, the Energy sector or the Consumer Discretionary sector, based on the S&P General Industry Classification Index?","['market_data.sp5eene', 'market_data.sp5ecod']"
"Which sector had a higher performance in 2020, the Materials sector or the Consumer Staples sector, based on the S&P General Industry Classification Index for each sector?","['market_data.sp5emat', 'market_data.sp5ecst']"
What is the percentage of the Information Technology sector in the S&P 500 Composite stock market benchmark index?,"['market_data.sp5eint', 'market_data.s&pcomp']"
How does the S&P Energy Sector Index compare to the Consumer Confidence Index?,"['market_data.sp5eene', 'economic_indicators.consumer_confidence']"
"What is the value of all goods and services produced in the United States in a year, regardless of nationality?",['economic_indicators.gdp_1']
"Which sector had a higher performance yesterday, the Real Estate sector or the Communications Services sector, based on the S&P General Industry Classification Index for each sector?","['market_data.sp5er11', 'market_data.sp5etel']"
How does the federal funds target rate impact the communications services sector?,"['economic_indicators.fed_funds_rate', 'market_data.sp5etel']"
"Yesterday, which sector, information technology or materials, had a higher performance based on the S&P General Industry Classification Index?","['market_data.sp5eint', 'market_data.sp5emat']"
How does the GDP relate to industrial production in the United States?,"['economic_indicators.gdp_1', 'economic_indicators.industrial_production']"
How does the change in federal fund rates impact the Consumer Price Index (CPI) in the United States?,"['economic_indicators.cpi', 'economic_indicators.fed_funds_rate']"
How does the yield of the 10-year US Treasury Government Bond compare to the consumer confidence index?,"['economic_indicators.trus10t', 'economic_indicators.consumer_confidence']"
"Which sector index, the S&P General Industry Classification Materials Sector Index or the S&P General Industry Classification Consumer Staples Sector Index, has performed better?","['market_data.sp5emat', 'market_data.sp5ecst']"
Did the Consumer Staples sector perform better than the S&P 500 index yesterday?,"['market_data.sp5ecst', 'economic_indicators.cpi']"
"Which sector index performed better in 2022, the S&P General Industry Classification Consumer Discretionary Sector Index or the S&P General Industry Classification Consumer Staples Sector Index?","['market_data.sp5ecod', 'market_data.sp5ecst']"
What are people on social media saying about Apple's stock and financial performance?,['external_data_source']
"Which index performed better last year, the S&P 500 or the S&P Real Estate Sector Index?","['market_data.s&pcomp', 'market_data.sp5er11']"
Can you explain the relationship between the ISM manufacturing and non-manufacturing indexes in simple terms?,"['economic_indicators.ism_nonmfg', 'economic_indicators.ism_mfg']"
How does the ISM Nonmanufacturing Survey Index relate to the S&P Consumer Discretionary Sector Index?,"['economic_indicators.ism_nonmfg', 'market_data.sp5ecod']"
How does the ISM manufacturing index relate to the S&P industrials sector index?,"['economic_indicators.ism_mfg', 'market_data.sp5eind']"
What is the most recent information about Apple?,['news_data']
What was the purchasing managers index for manufacturing last month?,['economic_indicators.ism_mfg']
Which sector of the S&P has the strongest relationship with the Consumer Price Index (CPI)?,"['economic_indicators.cpi_1', 'market_data.sp5emat']"
What is the average daily change in value of the S&P General Industry Classification Industrials Sector Index?,['market_data.sp5eind']
"What was the value of the leading economic index in 2016, which is a composite average of various indicators such as average weekly hours in manufacturing, weekly initial claims for unemployment insurance, new orders for consumer goods and materials, and others?",['economic_indicators.leading_index']
What is the value of the communications services sector in the GDP?,"['economic_indicators.gdp_1', 'market_data.sp5etel']"
How does the ISM Purchasing Managers Index (manufacturing survey) impact the Composite Leading Economic Index?,"['economic_indicators.leading_index', 'economic_indicators.ism_mfg']"
What is the range of prices that the S&P Materials Sector Index has traded within over the past year?,['market_data.sp5emat']
How does the performance of the Consumer Staples Sector Index compare to the S&P 500 Composite?,"['market_data.sp5ecst', 'market_data.s&pcomp']"
What is the latest news about the S&P500 telecommunications sector?,"['market_data.sp5etel', 'news_data']"
"How does the Non-Manufacturing Survey Index, which measures the direction and scope of change in the non-manufacturing economy, compare to the Industrial Production Index, which measures real output in manufacturing, mining, and utilities sectors?","['economic_indicators.ism_nonmfg', 'economic_indicators.industrial_production']"
What is the current performance of the Utilities sector based on the S&P General Industry Classification Utilities Sector Index?,['market_data.sp5eutl']
