question,expected_fields
"According to the ISM Nonmanufacturers Survey Index, is the non-manufacturing economy in the US expanding or declining?","['economic_indicators.ism_nonmfg', 'market_data.sp5eind']"
How did the energy sector index perform last year?,['market_data.sp5eene']
"Which sector, the Industrials or Information Technology sector, has had a better performance based on the S&P General Industry Classification Indices for Industrials and Information Technology?","['market_data.sp5eind', 'market_data.sp5eint']"
What is the current trend in industrial production in the United States based on the Federal Reserve's monthly index?,['economic_indicators.industrial_production']
How has the S&P General Industry Classification Industrials Sector Index been performing lately and is there any recent news regarding this sector?,"['market_data.sp5eind', 'news_data']"
How does the GDP price index differ from the Consumer Price Index (CPI) in the United States?,"['economic_indicators.gdp_price_index', 'economic_indicators.cpi']"
What is the current level of industrial production in the United States according to the Federal Reserve's index?,"['market_data.sp5efin', 'economic_indicators.industrial_production']"
How does the ISM Non-Manufacturing Survey Index affect the overall economic growth of the United States?,"['economic_indicators.gdp_1', 'economic_indicators.ism_nonmfg']"
What is the general sentiment towards Tesla among financial experts and analysts?,['external_data_source']
How does the S&P 500 consumer discretionary sector index relate to the overall price index for personal consumption expenditures in the United States?,"['market_data.sp5ecod', 'economic_indicators.gdp_price_index']"
What does the S&P General Industry Classification Materials Sector Index represent?,['market_data.sp5emat']
How does the ISM Purchasing Managers Index (MFG Survey) relate to the overall economic production in the United States?,"['economic_indicators.ism_mfg', 'economic_indicators.gdp_1']"
Can you provide me with the most recent articles about the oil industry that can be found in the news database?,['news_data']
Does the company fall under the category of the S&P Health Care Sector Index?,['market_data.sp5ehcr']
How does the ISM Nonmanufacturers Survey Index impact the performance of the S&P General Industry Classification Health Care Sector Index?,"['market_data.sp5ehcr', 'economic_indicators.ism_nonmfg']"
"Which sector, Utilities or Industrials, has a higher index value in the S&P General Industry Classification?","['market_data.sp5eutl', 'market_data.sp5eind']"
What is the current price index for personal consumption expenditure?,"['market_data.sp5etel', 'economic_indicators.gdp_price_index']"
How does the performance of the Materials sector in the S&P index compare to the performance of the Communications Services sector in terms of their respective indices?,"['market_data.sp5emat', 'market_data.sp5etel']"
How does the performance of the industrials sector in the S&P 500 relate to the yield of the 10-year US Treasury Government Bond?,"['market_data.sp5eind', 'economic_indicators.trus10t']"
"Which index, the ISM Purchasing Managers Index or the Conference Board Leading Economic Indicators Index, is a more reliable indicator of future economic activity?","['economic_indicators.ism_mfg', 'economic_indicators.leading_index']"
How does the change in prices of consumer items impact the S&P General Industry Classification Energy Sector Index?,"['market_data.sp5eene', 'economic_indicators.cpi_1']"
What is the current level of consumer confidence in the United States and how does it relate to the growth rate of the economy?,"['economic_indicators.consumer_confidence', 'economic_indicators.gdp_1']"
"Which sector had a better performance in the S&P 500 yesterday, the information technology sector or the industrials sector, according to the S&P General Industry Classification?","['market_data.sp5eint', 'market_data.sp5eind']"
"Based on the yield of the 10 year US Treasury Government Bond and the total index of industrial production, how is the overall economy in the United States performing?","['economic_indicators.trus10t', 'economic_indicators.industrial_production']"
What is included in the Consumer Price Index (CPI) and how is it calculated?,['economic_indicators.cpi_1']
What is the target interest rate set by the Federal Reserve for the federal funds rate?,"['economic_indicators.gdp_price_index', 'economic_indicators.fed_funds_rate']"
Does the performance of the communications services sector correlate with the ISM non-manufacturing index?,"['economic_indicators.ism_nonmfg', 'market_data.sp5etel']"
Does the Conference Board Leading Economic Indicators Index have a positive relationship with the Industrial Production Index?,"['economic_indicators.leading_index', 'economic_indicators.industrial_production']"
How does the monthly index of industrial production relate to the leading economic indicators index?,"['economic_indicators.industrial_production', 'economic_indicators.leading_index']"
How has the financial sector in the S&P 500 index performed recently?,"['economic_indicators.industrial_production', 'market_data.sp5efin']"
Can the leading economic index reliably predict future economic activity?,['economic_indicators.leading_index']
How does the performance of the Consumer Discretionary sector in the stock market relate to the overall economic growth of the United States?,"['market_data.sp5ecod', 'economic_indicators.gdp_1']"
What is the most recent unemployment rate in the United States according to the Bureau of Labor Statistics?,['economic_indicators.unemployment_rate']
How has the performance of the materials sector index (market_data.sp5emat) compared to the overall stock market benchmark index (market_data.s&pcomp)?,"['market_data.sp5emat', 'market_data.s&pcomp']"
What are the recent news articles about a particular company that could affect its stability and safety for my retirement savings?,['news_data']
How has the performance of the S&P General Industry Classification Industrials Sector Index compared to other sectors?,['market_data.sp5eind']
What is the current unemployment rate in the United States and what is the current value of the leading economic indicators index?,"['economic_indicators.unemployment_rate', 'economic_indicators.leading_index']"
What is the daily performance or rate of return for the S&P General Industry Classification Utilities Sector Index?,['market_data.sp5eutl']
How does the yield of the 10-year US Treasury Government Bond relate to the monthly index of industrial production in the United States?,"['economic_indicators.industrial_production', 'economic_indicators.trus10t']"
Can you explain to me what the S&P 500 index is and how it relates to the stock market?,['market_data.s&pcomp']
What is the current stock price of Chevron?,['external_data_source']
What is the most recent measurement of the average change in prices of consumer goods and services that people buy for day-to-day living?,['economic_indicators.cpi_1']
What are the differences between the S&P Energy Sector Index and the S&P Consumer Discretionary Sector Index?,"['market_data.sp5eene', 'market_data.sp5ecod']"
How does the performance of the ISM manufacturing index compare to the performance of the consumer discretionary sector?,"['economic_indicators.ism_mfg', 'market_data.sp5ecod']"
How does the S&P General Industry Classification REAL ESTATE SECTOR Index relate to the Conference Board Leading Economic Indicators Index in terms of predicting changes in the overall economy?,"['market_data.sp5er11', 'economic_indicators.leading_index']"
What is the percentage of people who are unemployed out of the total number of people in the labor force?,['economic_indicators.unemployment_rate']
How does the ISM Nonmanufacturing Survey Index relate to the Consumer Price Index?,"['economic_indicators.cpi', 'economic_indicators.ism_nonmfg']"
How does the S&P General Industry Classification Health Care Sector Index compare to the GDP?,"['market_data.sp5ehcr', 'economic_indicators.gdp_1']"
What is the current yield of the 10-year US Treasury bond?,['economic_indicators.trus10t']
Is the ISM manufacturing index higher than the S&P 500 real estate sector index?,"['economic_indicators.ism_mfg', 'market_data.sp5er11']"
"Which sector had a stronger performance last week, the Real Estate sector or the Utilities sector, based on the S&P General Industry Classification indices for each sector?","['market_data.sp5er11', 'market_data.sp5eutl']"
What are the differences between the S&P 500 Consumer Discretionary Sector Index and the S&P 500 Health Care Sector Index based on the S&P General Industry Classification?,"['market_data.sp5ecod', 'market_data.sp5ehcr']"
How does the federal funds rate affect the ISM non-manufacturing survey index?,"['economic_indicators.fed_funds_rate', 'economic_indicators.ism_nonmfg']"
How has the Utilities Sector performed over the past five years according to the S&P General Industry Classification Utilities Sector Index?,['market_data.sp5eutl']
Which news article contains the highest number of important words or phrases related to the given dataset?,['news_data']
What is the current value of the COMMUNICATIONS SERVICES SECTOR Index?,['market_data.sp5etel']
How does the S&P Materials Sector Index relate to the Consumer Price Index (CPI)?,"['economic_indicators.cpi_1', 'market_data.sp5emat']"
What is the difference in performance between the S&P Industrials Sector Index and the S&P Materials Sector Index?,"['market_data.sp5eind', 'market_data.sp5emat']"
What is the average consumer confidence index for the year 1985?,['economic_indicators.consumer_confidence']
How does the unemployment rate impact the cost of living?,"['economic_indicators.unemployment_rate', 'economic_indicators.cpi_1']"
How has consumer confidence in the United States changed over time based on The Conference Board's Consumer Confidence Index?,['economic_indicators.consumer_confidence']
What does the ISM Non-Manufacturing Index tell us about the state of the non-manufacturing economy?,['economic_indicators.ism_nonmfg']
What are the components of the leading index and how do they contribute to signaling peaks and troughs in the business cycle?,['economic_indicators.leading_index']
What is the difference between the GDP and the yield on the 10-year treasury bond?,"['economic_indicators.gdp_1', 'economic_indicators.trus10t']"
"Which sector had a better performance last year, the S&P General Industry Classification Financials Sector Index or the S&P General Industry Classification Energy Sector Index?","['market_data.sp5efin', 'market_data.sp5eene']"
What is the Consumer Price Index (CPI) used to measure?,['economic_indicators.cpi']
What is the current value of the S&P 500 stock market benchmark index?,['market_data.s&pcomp']
How does the GDP of the United States impact the cost of living?,"['economic_indicators.gdp_1', 'economic_indicators.cpi']"
How did the Utilities and Energy sectors perform in the stock market yesterday?,"['market_data.sp5eutl', 'market_data.sp5eene']"
How does the performance of the S&P Energy index compare to the S&P Information Technology index?,"['market_data.sp5eint', 'market_data.sp5eene']"
"Which sector, manufacturing or non-manufacturing, experienced a larger increase in their economic activity index from January to February?","['economic_indicators.ism_nonmfg', 'economic_indicators.ism_mfg']"
What is the purpose of the GDP price index and how does it differ from the federal funds rate?,"['economic_indicators.gdp_price_index', 'economic_indicators.fed_funds_rate']"
What does the GDP price index measure?,['economic_indicators.gdp_price_index']
How does the GDP price index relate to the target rate set by the Federal Reserve for the federal funds rate?,"['economic_indicators.fed_funds_rate', 'economic_indicators.gdp_price_index']"
What is the current status of industrial production in the United States according to the Federal Reserve's monthly index?,"['economic_indicators.industrial_production', 'news_data']"
How does the S&P General Industry Classification Energy Sector Index compare to the percentage of people without jobs?,"['market_data.sp5eene', 'economic_indicators.unemployment_rate']"
"Did the confidence of consumers in the United States increase or decrease from December 2022 to January 2023, based on their perceptions of current business and employment conditions, as well as their expectations for the next six months regarding business conditions, employment, and income?","['economic_indicators.gdp_1', 'economic_indicators.consumer_confidence']"
How does consumer confidence affect the stability of my retirement savings?,"['economic_indicators.gdp_price_index', 'economic_indicators.consumer_confidence']"
How much was the telecommunications sector valued at according to the S&P General Industry Classification COMMUNICATIONS SERVICES SECTOR Index?,['market_data.sp5etel']
How does the ISM Non-Manufacturing Survey Index relate to the overall direction of the non-manufacturing economy?,"['economic_indicators.ism_nonmfg', 'news_data']"
What is the relationship between the S&P Consumer Staples Index and the federal funds rate?,"['market_data.sp5ecst', 'economic_indicators.fed_funds_rate']"
What is the target interest rate set by the Federal Reserve for the federal funds rate?,['economic_indicators.fed_funds_rate']
How does the leading economic index relate to changes in the cost of living?,"['economic_indicators.cpi', 'economic_indicators.leading_index']"
"Which sector had a higher performance last month, the communication services sector or the industrials sector according to the S&P General Industry Classification indices?","['market_data.sp5eind', 'market_data.sp5etel']"
How does the performance of the S&P 500 information technology sector compare to the overall Gross Domestic Product (GDP)?,"['economic_indicators.gdp_1', 'market_data.sp5eint']"
How does the unemployment rate affect the Conference Board Leading Economic Indicators Index?,"['economic_indicators.leading_index', 'economic_indicators.unemployment_rate']"
Did the Energy sector or the Industrials sector perform better today according to the S&P General Industry Classification Index?,"['market_data.sp5eene', 'market_data.sp5eind']"
What are some factors outside of official stock market data that could potentially impact a company's stock price in the short term?,['external_data_source']
How does the S&P 500 Financials Sector Index relate to the Leading Economic Indicator?,"['economic_indicators.leading_index', 'market_data.sp5efin']"
"Which sector had a better performance yesterday, the Communication Services sector or the Information Technology sector, based on the S&P General Industry Classification indexes for these sectors?","['market_data.sp5etel', 'market_data.sp5eint']"
How did the S&P General Industry Classification Financials Sector Index perform last week?,['market_data.sp5efin']
How does the performance of the communications services sector compare to the yield of the 10-year US Treasury Government Bond?,"['market_data.sp5etel', 'economic_indicators.trus10t']"
What is the S&P General Industry Classification for the Communications Services sector according to the market data?,"['market_data.sp5etel', 'external_data_source']"
How does the GDP price index relate to the yield on a 10-year US Treasury bond?,"['economic_indicators.trus10t', 'economic_indicators.gdp_price_index']"
What does the S&P General Industry Classification Consumer Discretionary Sector Index represent?,['market_data.sp5ecod']
Does the federal funds rate have any impact on the performance of the S&P 500 information technology sector index?,"['economic_indicators.fed_funds_rate', 'market_data.sp5eint']"
How does the S&P 500 Consumer Discretionary Sector Index compare to the ISM Manufacturing Index in terms of their impact on the economy?,"['market_data.sp5ecod', 'economic_indicators.ism_mfg']"
How does the unemployment rate impact the performance of the energy sector?,"['economic_indicators.unemployment_rate', 'market_data.sp5eene']"
How does the performance of the communications sector compare to the overall stock market?,"['market_data.sp5etel', 'market_data.s&pcomp']"
What is the most recent ISM Manufacturing Index?,['economic_indicators.ism_mfg']
How does the Leading Economic Indicators index relate to the GDP Price Index?,"['economic_indicators.leading_index', 'economic_indicators.gdp_price_index']"
"What is the market value of goods and services produced by labor and property in the United States, regardless of nationality?",['economic_indicators.gdp_1']
"How have consumers' perceptions of current business and employment conditions, as well as their expectations for the next six months, been trending?",['economic_indicators.consumer_confidence']
How do the Communication Services Sector and Consumer Discretionary Sector indices compare based on the S&P General Industry Classification?,"['market_data.sp5etel', 'market_data.sp5ecod']"
"Which sector has a higher return, the Communication Services sector or the Real Estate sector according to the S&P General Industry Classification Indices?","['market_data.sp5etel', 'market_data.sp5er11']"
How does the change in the Consumer Price Index (CPI) compare to the change in the Industrial Production Index?,"['economic_indicators.cpi', 'economic_indicators.industrial_production']"
Did the ISM manufacturing index move in the same direction as the S&P 500 today?,"['economic_indicators.ism_mfg', 'market_data.s&pcomp']"
How have people's feelings about the current and future state of the economy changed over the past year?,['economic_indicators.consumer_confidence']
How did the utilities sector of the S&P 500 perform yesterday according to the S&P General Industry Classification Utilities Sector Index?,['market_data.sp5eutl']
"How much higher was the return of the Materials sector compared to the Utilities sector in 2022, according to the S&P General Industry Classification?","['market_data.sp5emat', 'market_data.sp5eutl']"
What are the indicators included in The Conference Board Leading Economic Indicators Index?,['economic_indicators.leading_index']
What are the most important recent updates or developments related to Apple that I should know about?,['news_data']
"How has the communications services sector been doing lately, based on the S&P General Industry Classification COMMUNICATIONS SERVICES SECTOR Index?",['market_data.sp5etel']
What is the most important information to know today?,['news_data']
How does the ISM Nonmanufacturing Survey Index relate to the overall Gross Domestic Product (GDP)?,"['economic_indicators.gdp_1', 'economic_indicators.ism_nonmfg']"
"Which index value was higher, the S&P General Industry Classification Materials Sector Index or the S&P General Industry Classification Information Technology Sector Index?","['market_data.sp5emat', 'market_data.sp5eint']"
How does the confidence of consumers relate to the rate of unemployment?,"['economic_indicators.consumer_confidence', 'economic_indicators.unemployment_rate']"
What is the percentage of positive responses plus one-half of those responding the same in the ISM Manufacturing Survey?,['economic_indicators.ism_mfg']
Did the ISM purchasing managers index for manufacturing increase or decrease last month?,"['economic_indicators.unemployment_rate', 'economic_indicators.ism_mfg']"
Which news articles mention the target rate for federal funds and discuss the state of the economy?,"['news_data', 'economic_indicators.fed_funds_rate']"
How does the ISM manufacturing index compare to the ISM nonmanufacturing index?,"['economic_indicators.ism_mfg', 'economic_indicators.ism_nonmfg']"
"Which sector had a higher performance last week, the Energy sector or the Consumer Discretionary sector, based on the S&P General Industry Classification?","['market_data.sp5eene', 'market_data.sp5ecod']"
"Which sector had a better performance in 2020, the Materials sector or the Consumer Staples sector according to the S&P General Industry Classification?","['market_data.sp5emat', 'market_data.sp5ecst']"
What is the significance of the information technology sector in the S&P 500?,"['market_data.sp5eint', 'market_data.s&pcomp']"
How does the performance of the S&P Energy Sector compare to the level of consumer confidence?,"['market_data.sp5eene', 'economic_indicators.consumer_confidence']"
How much money does the United States make from the goods and services produced within its borders?,['economic_indicators.gdp_1']
"Which sector had a better performance yesterday, Real Estate or Communication Services, according to the S&P General Industry Classification indexes?","['market_data.sp5er11', 'market_data.sp5etel']"
How does the federal funds target rate impact the communications services sector as represented by the S&P Communications Services Sector Index?,"['economic_indicators.fed_funds_rate', 'market_data.sp5etel']"
"Yesterday, which sector of the S&P performed better, the information technology sector or the materials sector?","['market_data.sp5eint', 'market_data.sp5emat']"
How does the GDP relate to the industrial production index?,"['economic_indicators.gdp_1', 'economic_indicators.industrial_production']"
How does changes in the federal funds rate impact the Consumer Price Index (CPI)?,"['economic_indicators.cpi', 'economic_indicators.fed_funds_rate']"
How does the yield of the 10-year US Treasury Government Bond compare to the Consumer Confidence Index?,"['economic_indicators.trus10t', 'economic_indicators.consumer_confidence']"
"Which index, the Materials sector or the Consumer Staples sector, has shown better performance according to the S&P General Industry Classification?","['market_data.sp5emat', 'market_data.sp5ecst']"
Did the Consumer Staples sector perform better than the S&P 500 index yesterday?,"['market_data.sp5ecst', 'economic_indicators.cpi']"
Did the S&P Consumer Discretionary Sector Index or the S&P Consumer Staples Sector Index perform better in 2022?,"['market_data.sp5ecod', 'market_data.sp5ecst']"
What are people's opinions about Apple's financial stability and future prospects?,['external_data_source']
"Which index had a better performance last year, the S&P 500 or the S&P Real Estate Sector Index?","['market_data.s&pcomp', 'market_data.sp5er11']"
How does the ISM non-manufacturing index indicate the overall direction of the non-manufacturing economy?,"['economic_indicators.ism_nonmfg', 'economic_indicators.ism_mfg']"
How does the ISM Nonmanufacturing Survey Index relate to the performance of the S&P Consumer Discretionary Sector Index?,"['economic_indicators.ism_nonmfg', 'market_data.sp5ecod']"
How does the ISM manufacturing index relate to the performance of the S&P industrials sector index?,"['economic_indicators.ism_mfg', 'market_data.sp5eind']"
What is the most recent information about Apple's financial stability and performance?,['news_data']
What was the index for the ISM Purchasing Managers Survey for manufacturing last month?,['economic_indicators.ism_mfg']
Which sector in the S&P has the highest correlation with the Consumer Price Index (CPI)?,"['economic_indicators.cpi_1', 'market_data.sp5emat']"
What is the daily performance or rate of growth of the S&P Industrials Index?,['market_data.sp5eind']
What were the components of the leading economic index in 2016?,['economic_indicators.leading_index']
What is the value of the Communications Services Sector in the United States?,"['economic_indicators.gdp_1', 'market_data.sp5etel']"
How does the ISM Manufacturing Index impact the overall performance of the Leading Economic Index?,"['economic_indicators.leading_index', 'economic_indicators.ism_mfg']"
What is the highest and lowest value that the S&P Materials Sector Index has reached in the past 52 weeks?,['market_data.sp5emat']
How does the performance of the Consumer Staples Sector compare to the overall stock market benchmark index (S&P 500 Composite)?,"['market_data.sp5ecst', 'market_data.s&pcomp']"
What is the latest information about the S&P500 communications services sector?,"['market_data.sp5etel', 'news_data']"
How does the ISM Non-Manufacturing Survey Index indicate the overall direction of the non-manufacturing economy?,"['economic_indicators.ism_nonmfg', 'economic_indicators.industrial_production']"
What is the current status of the S&P General Industry Classification Utilities Sector Index?,['market_data.sp5eutl']
"Which sector had better performance last month, the Consumer Staples sector or the Materials sector, based on the S&P General Industry Classification Index?","['market_data.sp5ecst', 'market_data.sp5emat']"
What is the composite index of the ISM Non-Manufacturing Survey in January 2020?,['economic_indicators.ism_nonmfg']
"How does the performance of the S&P 500 Real Estate Sector compare to the S&P 500 Information Technology Sector over the last 5 years, based on the market_data.sp5er11 and market_data.sp5eint indices?","['market_data.sp5er11', 'market_data.sp5eint']"
How does the Consumer Discretionary Sector Index perform compared to the overall Gross Domestic Product (GDP)?,"['economic_indicators.gdp_1', 'market_data.sp5ecod']"
What were the main discussions in the news about Tesla's financial stability and performance yesterday?,"['news_data', 'external_data_source']"
Which sector has a higher Consumer Price Index (CPI)?,"['economic_indicators.cpi_1', 'market_data.sp5etel']"
What is the purpose and meaning of the ISM manufacturing index and leading index?,"['economic_indicators.ism_mfg', 'economic_indicators.leading_index']"
What are the indicators used in The Conference Board Leading Economic Indicators Index?,['economic_indicators.leading_index']
