question,expected_fields
Does the S&P General Industry Classification Consumer Discretionary Sector Index show a similar trend as the Consumer Price Index for all urban items?,"['market_data.sp5ecod', 'economic_indicators.cpi_1']"
What does the CPI measure and how frequently is it updated?,['economic_indicators.cpi_1']
"What is the latest value of the S&P 500 Composite, which is a stock market index used as a benchmark?",['market_data.s&pcomp']
Does the S&P Technology Sector Index have any relationship with the Consumer Confidence Index?,"['market_data.sp5eint', 'economic_indicators.consumer_confidence']"
"Which sector, Financials or Industrials, has shown better performance based on the S&P General Industry Classification Financials Sector Index and the S&P General Industry Classification Industrials Sector Index?","['market_data.sp5efin', 'market_data.sp5eind']"
How does the Consumer Confidence Index measure how consumers feel about the current state of business and employment?,['economic_indicators.consumer_confidence']
Is the non-manufacturing economy in the US expanding or declining according to the ISM Nonmanufacturers Survey Index?,"['economic_indicators.ism_nonmfg', 'market_data.sp5eind']"
How well did the energy sector do last year according to the S&P General Industry Classification Energy Sector Index?,['market_data.sp5eene']
"Which sector has performed better, the Industrials Sector or the Information Technology Sector according to the S&P General Industry Classification Index?","['market_data.sp5eind', 'market_data.sp5eint']"
What is the current level of industrial production in the United States?,['economic_indicators.industrial_production']
"How has the S&P General Industry Classification Industrials Sector Index performed recently, and is there any recent news about this sector?","['market_data.sp5eind', 'news_data']"
"What is the difference between the GDP price index and the Consumer Price Index (CPI) in the United States, and how do they affect the average prices of goods and services?","['economic_indicators.gdp_price_index', 'economic_indicators.cpi']"
What is the current level of industrial production in the United States according to the Federal Reserve's index?,"['market_data.sp5efin', 'economic_indicators.industrial_production']"
How does the ISM Non-Manufacturing Survey Index impact the overall economic expansion or contraction in the United States?,"['economic_indicators.gdp_1', 'economic_indicators.ism_nonmfg']"
What are people online saying about the impact of Tesla on their personal finances and how it could help them save money and improve their family's financial security?,['external_data_source']
How does the S&P 500 consumer discretionary sector index relate to the overall price index for personal consumption expenditure in the United States?,"['market_data.sp5ecod', 'economic_indicators.gdp_price_index']"
What industry does the S&P General Industry Classification Materials Sector Index represent?,['market_data.sp5emat']
How does the ISM Purchasing Managers Index (MFG Survey) relate to the overall economic output of the United States?,"['economic_indicators.ism_mfg', 'economic_indicators.gdp_1']"
What are the most recent news articles about the oil industry that I can access in the news_data?,['news_data']
Does the company belong to the S&P Health Care Sector Index?,['market_data.sp5ehcr']
How does the ISM Nonmanufacturers Survey Index impact the performance of the S&P General Industry Classification Health Care Sector Index?,"['market_data.sp5ehcr', 'economic_indicators.ism_nonmfg']"
"Which sector has a higher index value, Utilities or Industrials, according to the S&P General Industry Classification?","['market_data.sp5eutl', 'market_data.sp5eind']"
What is the current price index for personal consumption expenditure in the United States?,"['market_data.sp5etel', 'economic_indicators.gdp_price_index']"
How does the performance of the Materials sector index in the S&P compare to the performance of the Communications Services sector index?,"['market_data.sp5emat', 'market_data.sp5etel']"
How does the performance of the industrials sector in the S&P 500 relate to the yield of the 10-year US Treasury Government Bond?,"['market_data.sp5eind', 'economic_indicators.trus10t']"
"Which index, the ISM Purchasing Managers Index or the Conference Board Leading Economic Indicators Index, is a better indicator of future economic activity?","['economic_indicators.ism_mfg', 'economic_indicators.leading_index']"
How does the change in consumer prices for goods and services impact the S&P General Industry Classification Energy Sector Index?,"['market_data.sp5eene', 'economic_indicators.cpi_1']"
How does the level of consumer confidence in the United States compare to the country's GDP growth rate?,"['economic_indicators.consumer_confidence', 'economic_indicators.gdp_1']"
"Which sector had a better performance in the S&P 500 yesterday, the information technology sector or the industrials sector, based on the performance of the S&P General Industry Classification Information Technology Sector Index and the S&P General Industry Classification Industrials Sector Index?","['market_data.sp5eint', 'market_data.sp5eind']"
How does the performance of the overall economy relate to the yield of the 10-year US Treasury Government Bond and the total index of industrial production in the United States?,"['economic_indicators.trus10t', 'economic_indicators.industrial_production']"
What items are included in the Consumer Price Index (CPI)?,['economic_indicators.cpi_1']
What is the target interest rate set by the Federal Reserve for open market operations in the United States?,"['economic_indicators.gdp_price_index', 'economic_indicators.fed_funds_rate']"
Does the performance of the communications services sector have any relationship with the ISM non-manufacturing index?,"['economic_indicators.ism_nonmfg', 'market_data.sp5etel']"
Does the Conference Board Leading Economic Indicators Index have a positive relationship with the Industrial Production Index?,"['economic_indicators.leading_index', 'economic_indicators.industrial_production']"
How does the leading economic indicators index relate to the overall economic activity in the United States?,"['economic_indicators.industrial_production', 'economic_indicators.leading_index']"
How does the financial sector perform in the S&P 500 index?,"['economic_indicators.industrial_production', 'market_data.sp5efin']"
Can the leading economic index accurately predict future economic activity?,['economic_indicators.leading_index']
How does the performance of the Consumer Discretionary sector in the United States relate to the overall economic growth of the country?,"['market_data.sp5ecod', 'economic_indicators.gdp_1']"
What is the percentage of unemployed people in the United States according to the Bureau of Labor Statistics?,['economic_indicators.unemployment_rate']
How has the performance of the materials sector index compared to the overall stock market benchmark index?,"['market_data.sp5emat', 'market_data.s&pcomp']"
What are the latest news articles about a particular company that can help me save money and improve my family's financial security?,['news_data']
How has the S&P General Industry Classification Industrials Sector Index performed compared to other sectors?,['market_data.sp5eind']
What is the current value of the leading economic indicators index in the United States and what is the current unemployment rate?,"['economic_indicators.unemployment_rate', 'economic_indicators.leading_index']"
What is the average daily profit or loss of the S&P General Industry Classification Utilities Sector Index?,['market_data.sp5eutl']
How does the yield of the 10 year US Treasury Government Bond relate to the monthly index of industrial production in the United States?,"['economic_indicators.industrial_production', 'economic_indicators.trus10t']"
What does the S&P 500 index represent in the stock market?,['market_data.s&pcomp']
What is the current stock price of Chevron's stock according to external sources like the general internet and social media?,['external_data_source']
What is the current Consumer Price Index (CPI) reading for all urban areas and all items?,['economic_indicators.cpi_1']
What are the differences between the S&P Energy Sector Index and the S&P Consumer Discretionary Sector Index?,"['market_data.sp5eene', 'market_data.sp5ecod']"
How does the ISM manufacturing index compare to the performance of the consumer discretionary sector?,"['economic_indicators.ism_mfg', 'market_data.sp5ecod']"
What is the relationship between the S&P Real Estate Index and the Conference Board Leading Economic Indicators Index?,"['market_data.sp5er11', 'economic_indicators.leading_index']"
What percentage of the working population is currently unemployed?,['economic_indicators.unemployment_rate']
How does the ISM Nonmanufacturing Survey Index relate to changes in consumer prices?,"['economic_indicators.cpi', 'economic_indicators.ism_nonmfg']"
How does the S&P General Industry Classification Health Care Sector Index compare to the Gross Domestic Product (GDP)?,"['market_data.sp5ehcr', 'economic_indicators.gdp_1']"
What is the yield of the 10-year US Treasury Government Bond?,['economic_indicators.trus10t']
Does the ISM manufacturing index have a higher value than the S&P 500 real estate sector index?,"['economic_indicators.ism_mfg', 'market_data.sp5er11']"
"Which sector had a higher performance last week, the Real Estate sector or the Utilities sector based on the S&P General Industry Classification Index?","['market_data.sp5er11', 'market_data.sp5eutl']"
What are the differences between the consumer discretionary sector index and the health care sector index in terms of the S&P 500?,"['market_data.sp5ecod', 'market_data.sp5ehcr']"
How does the ISM non-manufacturing survey index relate to the target rate for the federal funds?,"['economic_indicators.fed_funds_rate', 'economic_indicators.ism_nonmfg']"
How has the Utilities Sector Index performed over the past 5 years?,['market_data.sp5eutl']
Which news article contains the highest number of important words?,['news_data']
What is the current price of the COMMUNICATIONS SERVICES SECTOR Index?,['market_data.sp5etel']
How does the S&P Materials Sector Index relate to the Consumer Price Index (CPI)?,"['economic_indicators.cpi_1', 'market_data.sp5emat']"
"What is the difference in performance between the S&P Industrials and Materials sectors, based on the market data for the S&P General Industry Classification Industrials Sector Index and the S&P General Industry Classification Materials Sector Index?","['market_data.sp5eind', 'market_data.sp5emat']"
What is the value of the Consumer Confidence Index in 1985?,['economic_indicators.consumer_confidence']
How does the unemployment rate in the United States impact changes in the prices of consumer goods and services?,"['economic_indicators.unemployment_rate', 'economic_indicators.cpi_1']"
How does the Consumer Confidence Index change over time?,['economic_indicators.consumer_confidence']
What is the current level of the ISM Non-Manufacturing Index?,['economic_indicators.ism_nonmfg']
What are the indicators included in The Conference Board Leading Economic Indicators Index?,['economic_indicators.leading_index']
What is the difference between the GDP and the yield on the 10-year US Treasury bond?,"['economic_indicators.gdp_1', 'economic_indicators.trus10t']"
"Which sector had a better performance last year, the financials sector or the energy sector, according to the S&P General Industry Classification?","['market_data.sp5efin', 'market_data.sp5eene']"
What is the purpose of the Consumer Price Index (CPI)?,['economic_indicators.cpi']
What is the stock market benchmark index for the S&P 500?,['market_data.s&pcomp']
How does the GDP of the United States impact the cost of living?,"['economic_indicators.gdp_1', 'economic_indicators.cpi']"
How did the Utilities and Energy sectors do yesterday according to the S&P General Industry Classification Utilities Sector Index and the S&P General Industry Classification Energy Sector Index?,"['market_data.sp5eutl', 'market_data.sp5eene']"
How much higher is the S&P Energy index compared to the S&P Information Technology index?,"['market_data.sp5eint', 'market_data.sp5eene']"
"Which sector, manufacturing or non-manufacturing, had a greater increase in their ISM index from January to February?","['economic_indicators.ism_nonmfg', 'economic_indicators.ism_mfg']"
How does the federal funds rate impact the economy and financial stability?,"['economic_indicators.gdp_price_index', 'economic_indicators.fed_funds_rate']"
What does the GDP price index measure and how is it calculated?,['economic_indicators.gdp_price_index']
How does the GDP price index relate to the target rate set by the Federal Reserve for the federal funds rate?,"['economic_indicators.fed_funds_rate', 'economic_indicators.gdp_price_index']"
What is the current status of industrial production in the United States according to the Federal Reserve's monthly index?,"['economic_indicators.industrial_production', 'news_data']"
How does the S&P General Industry Classification Energy Sector Index compare to the percentage of people who are unemployed?,"['market_data.sp5eene', 'economic_indicators.unemployment_rate']"
Did the confidence of consumers in the United States increase or decrease from December 2022 to January 2023?,"['economic_indicators.gdp_1', 'economic_indicators.consumer_confidence']"
How does the GDP Price Index affect people's confidence in the economy?,"['economic_indicators.gdp_price_index', 'economic_indicators.consumer_confidence']"
What is the worth of the communications services sector according to the S&P General Industry Classification COMMUNICATIONS SERVICES SECTOR Index?,['market_data.sp5etel']
Is there a connection between the ISM non-manufacturing survey index and the sentiment in the news?,"['economic_indicators.ism_nonmfg', 'news_data']"
Is there a relationship between the S&P General Industry Classification Consumer Staples Sector Index and the federal funds rate set by the Federal Reserve?,"['market_data.sp5ecst', 'economic_indicators.fed_funds_rate']"
What is the target level for the federal funds rate set by the Federal Reserve?,['economic_indicators.fed_funds_rate']
How does the leading economic index relate to changes in prices for consumer goods and services?,"['economic_indicators.cpi', 'economic_indicators.leading_index']"
"Which sector had a higher performance last month, the communication services sector or the industrials sector?","['market_data.sp5eind', 'market_data.sp5etel']"
How does the performance of the S&P 500 information technology sector compare to the overall Gross Domestic Product (GDP)?,"['economic_indicators.gdp_1', 'market_data.sp5eint']"
How does the leading economic indicators index relate to the unemployment rate?,"['economic_indicators.leading_index', 'economic_indicators.unemployment_rate']"
"Which sector, Energy or Industrials, had a higher performance today based on the S&P General Industry Classification?","['market_data.sp5eene', 'market_data.sp5eind']"
What are some things outside of official financial databases and news sources that could affect how much money a company's stocks are worth in the short term?,['external_data_source']
How does the Leading Economic Indicator relate to the S&P 500 Financials Sector Index?,"['economic_indicators.leading_index', 'market_data.sp5efin']"
"Which sector performed better yesterday, the Communication Services sector or the Information Technology sector according to the S&P General Industry Classification indexes?","['market_data.sp5etel', 'market_data.sp5eint']"
How did the S&P General Industry Classification Financials Sector Index perform last week?,['market_data.sp5efin']
How does the performance of the communications sector compare to the yield of the 10-year US Treasury Government Bond?,"['market_data.sp5etel', 'economic_indicators.trus10t']"
What is the S&P General Industry Classification for the Communications Services Sector Index?,"['market_data.sp5etel', 'external_data_source']"
How does the GDP price index relate to the yield of the 10-year US Treasury bond?,"['economic_indicators.trus10t', 'economic_indicators.gdp_price_index']"
What does the S&P General Industry Classification Consumer Discretionary Sector Index represent?,['market_data.sp5ecod']
How does the Federal Funds Target Rate affect the S&P 500 Information Technology Sector Index?,"['economic_indicators.fed_funds_rate', 'market_data.sp5eint']"
How does the S&P 500 Consumer Discretionary Sector Index compare to the ISM Manufacturing Index in terms of economic activity and business performance?,"['market_data.sp5ecod', 'economic_indicators.ism_mfg']"
How does the unemployment rate impact the performance of the energy sector?,"['economic_indicators.unemployment_rate', 'market_data.sp5eene']"
How does the performance of the communications sector compare to the overall stock market?,"['market_data.sp5etel', 'market_data.s&pcomp']"
What is the most recent ISM Manufacturing Index?,['economic_indicators.ism_mfg']
How does the Leading Economic Indicators Index relate to the GDP Price Index?,"['economic_indicators.leading_index', 'economic_indicators.gdp_price_index']"
What is the current market value of goods and services produced in the United States?,['economic_indicators.gdp_1']
How are people feeling about the current and future state of the economy and their personal finances?,['economic_indicators.consumer_confidence']
How does the Communications Services sector compare to the Consumer Discretionary sector based on the S&P General Industry Classification Index?,"['market_data.sp5etel', 'market_data.sp5ecod']"
"Which sector, Communication Services or Real Estate, has performed better according to the S&P General Industry Classification indices?","['market_data.sp5etel', 'market_data.sp5er11']"
How does the change in consumer prices compare to the change in industrial production?,"['economic_indicators.cpi', 'economic_indicators.industrial_production']"
Did the manufacturing index move in the same direction as the S&P 500 today?,"['economic_indicators.ism_mfg', 'market_data.s&pcomp']"
How have people's feelings about the economy and job prospects changed in the past year?,['economic_indicators.consumer_confidence']
How well did the utilities sector in the S&P 500 perform yesterday according to the S&P General Industry Classification Utilities Sector Index?,['market_data.sp5eutl']
How much higher was the return of the Materials sector compared to the Utilities sector in 2022 according to the S&P General Industry Classification?,"['market_data.sp5emat', 'market_data.sp5eutl']"
What are the indicators included in the Conference Board Leading Economic Indicators Index?,['economic_indicators.leading_index']
What are the most important updates about Apple that I should know?,['news_data']
How has the performance of the communications services sector been lately according to the S&P General Industry Classification COMMUNICATIONS SERVICES SECTOR Index?,['market_data.sp5etel']
What are the most important updates or events happening today that could impact my family's finances and savings?,['news_data']
How does the ISM Nonmanufacturing Survey Index relate to the GDP?,"['economic_indicators.gdp_1', 'economic_indicators.ism_nonmfg']"
"Which index value was higher, market_data.sp5emat (Materials Sector Index) or market_data.sp5eint (Information Technology Sector Index)?","['market_data.sp5emat', 'market_data.sp5eint']"
How does the confidence of consumers affect the rate of unemployment?,"['economic_indicators.consumer_confidence', 'economic_indicators.unemployment_rate']"
What is the index that shows the prevailing direction of change in the manufacturing industry based on survey responses from purchasing and supply executives?,['economic_indicators.ism_mfg']
Did the purchasing managers index for manufacturing increase or decrease last month?,"['economic_indicators.unemployment_rate', 'economic_indicators.ism_mfg']"
Which news articles discuss the target rate for the federal funds and its impact on the economy?,"['news_data', 'economic_indicators.fed_funds_rate']"
How does the ISM manufacturing index compare to the ISM nonmanufacturing index?,"['economic_indicators.ism_mfg', 'economic_indicators.ism_nonmfg']"
"Which sector had a higher performance last week, the Energy sector or the Consumer Discretionary sector, based on the S&P General Industry Classification Index?","['market_data.sp5eene', 'market_data.sp5ecod']"
"Which sector had a better performance in terms of stock market returns in 2020, the materials sector or the consumer staples sector?","['market_data.sp5emat', 'market_data.sp5ecst']"
What is the significance of the information technology sector in the S&P 500?,"['market_data.sp5eint', 'market_data.s&pcomp']"
How does the S&P Energy Sector index compare to the Consumer Confidence Index?,"['market_data.sp5eene', 'economic_indicators.consumer_confidence']"
"What is the total value of all goods and services produced in the United States, regardless of nationality, in a year?",['economic_indicators.gdp_1']
"Which index had a higher performance yesterday, the S&P General Industry Classification REAL ESTATE SECTOR Index or the S&P General Industry Classification COMMUNICATIONS SERVICES SECTOR Index?","['market_data.sp5er11', 'market_data.sp5etel']"
"How does the federal funds target rate impact the communications services sector, as represented by the S&P General Industry Classification COMMUNICATIONS SERVICES SECTOR Index?","['economic_indicators.fed_funds_rate', 'market_data.sp5etel']"
"Which S&P sector had a higher performance yesterday, the information technology sector or the materials sector, based on the S&P General Industry Classification indices for these sectors?","['market_data.sp5eint', 'market_data.sp5emat']"
How does the GDP relate to the total index of industrial production?,"['economic_indicators.gdp_1', 'economic_indicators.industrial_production']"
How does the change in the federal funds rate impact the Consumer Price Index (CPI)?,"['economic_indicators.cpi', 'economic_indicators.fed_funds_rate']"
How does the yield of the 10-year US Treasury bond compare to the consumer confidence index in the United States?,"['economic_indicators.trus10t', 'economic_indicators.consumer_confidence']"
Which sector index between the S&P General Industry Classification Materials Sector Index and the S&P General Industry Classification Consumer Staples Sector Index has performed better?,"['market_data.sp5emat', 'market_data.sp5ecst']"
Did the Consumer Staples sector perform better than the S&P 500 yesterday?,"['market_data.sp5ecst', 'economic_indicators.cpi']"
"Which sector index, Consumer Discretionary or Consumer Staples, performed better in 2022 according to the S&P General Industry Classification?","['market_data.sp5ecod', 'market_data.sp5ecst']"
What are the opinions and discussions about Apple's financial performance and its impact on the stock market?,['external_data_source']
"Which index performed better last year, the S&P 500 or the S&P Real Estate Sector Index?","['market_data.s&pcomp', 'market_data.sp5er11']"
How does the ISM manufacturing index relate to the ISM non-manufacturing index?,"['economic_indicators.ism_nonmfg', 'economic_indicators.ism_mfg']"
How does the ISM Nonmanufacturing Survey Index relate to the performance of companies in the S&P Consumer Discretionary Sector Index?,"['economic_indicators.ism_nonmfg', 'market_data.sp5ecod']"
How does the ISM manufacturing index relate to the S&P industrials sector index?,"['economic_indicators.ism_mfg', 'market_data.sp5eind']"
What are the most recent updates about Apple?,['news_data']
What was the level of the ISM Purchasing Managers Index (MFG Survey) last month?,['economic_indicators.ism_mfg']
Which sector of the S&P has the strongest connection with the CPI?,"['economic_indicators.cpi_1', 'market_data.sp5emat']"
How much money can I expect to make on a daily basis by investing in the S&P Industrials?,['market_data.sp5eind']
What was the value of the leading economic index in 2016 in the United States?,['economic_indicators.leading_index']
What is the GDP of the communications services sector based on the S&P General Industry Classification COMMUNICATIONS SERVICES SECTOR Index?,"['economic_indicators.gdp_1', 'market_data.sp5etel']"
How does the ISM Manufacturing Index impact the overall direction and magnitude of the Leading Economic Index?,"['economic_indicators.leading_index', 'economic_indicators.ism_mfg']"
What is the highest and lowest price that the S&P Materials Sector Index has reached in the past 52 weeks?,['market_data.sp5emat']
How does the performance of the Consumer Staples Sector Index compare to the overall stock market benchmark index (S&P 500 Composite)?,"['market_data.sp5ecst', 'market_data.s&pcomp']"
What is the latest information about the S&P500 telecommunications sector?,"['market_data.sp5etel', 'news_data']"
How does the ISM Non-Manufacturing Survey Index relate to the Industrial Production Index?,"['economic_indicators.ism_nonmfg', 'economic_indicators.industrial_production']"
What is the current performance and trends of the Utilities industry?,['market_data.sp5eutl']
"Which sector had a higher performance last month, the one related to consumer goods that are essential for daily life or the one related to raw materials used in production?","['market_data.sp5ecst', 'market_data.sp5emat']"
What was the January 2020 ISM Non-Manufacturing Survey Index in the United States?,['economic_indicators.ism_nonmfg']
How has the real estate sector in the S&P 500 performed compared to the information technology sector in the S&P 500 over the past 5 years?,"['market_data.sp5er11', 'market_data.sp5eint']"
How does the performance of the consumer discretionary sector compare to the overall GDP?,"['economic_indicators.gdp_1', 'market_data.sp5ecod']"
What were the key subjects discussed in yesterday's news regarding Tesla's financial performance and stock market position?,"['news_data', 'external_data_source']"
Which sector has a higher Consumer Price Index (CPI)?,"['economic_indicators.cpi_1', 'market_data.sp5etel']"
What do the ISM Manufacturing Index and the Leading Index indicate about the economy?,"['economic_indicators.ism_mfg', 'economic_indicators.leading_index']"
What are the factors that make up the leading economic indicators index?,['economic_indicators.leading_index']
