question,expected_fields
Does the S&P Real Estate Sector Index have any correlation with the Conference Board Leading Economic Indicators Index?,"['market_data.sp5er11', 'economic_indicators.leading_index']"
What is the current target level for the federal funds rate in the United States according to The Conference Board Leading Economic Indicators Index?,"['economic_indicators.leading_index', 'economic_indicators.fed_funds_rate']"
What are the key terms related to the latest news article stored in the data warehouse?,['news_data']
What is the current unemployment rate in the United States according to the Bureau of Labor Statistics' monthly survey of the labor force?,"['economic_indicators.unemployment_rate', 'market_data.sp5eint']"
What is the current ISM Purchasing Managers Index (MFG Survey) for the manufacturing sector in the United States?,['economic_indicators.ism_mfg']
Which sector does the S&P General Industry Classification Information Technology Sector Index belong to in terms of its industry classification?,"['market_data.sp5eint', 'market_data.sp5er11']"
"In the context of the United States economy, what does the GDP price index measure and how is it calculated?",['economic_indicators.gdp_price_index']
How does the ISM Purchasing Managers Index (MFG Survey) impact the Information Technology sector as represented by the S&P General Industry Classification Information Technology Sector Index?,"['economic_indicators.ism_mfg', 'market_data.sp5eint']"
To which sector does the company with the ticker symbol XYZ belong according to S&P General Industry Classification Utilities Sector Index or S&P General Industry Classification REAL ESTATE SECTOR Index?,"['market_data.sp5eutl', 'market_data.sp5er11']"
What is the current price of the S&P General Industry Classification Consumer Discretionary Sector Index?,['market_data.sp5ecod']
What is the current value of the Consumer Confidence Index for the United States?,['economic_indicators.consumer_confidence']
What is the current yield of the USA 10-year Government Benchmark bond?,['economic_indicators.trus10t']
Which sector between the S&P General Industry Classification Financials Sector Index and the S&P General Industry Classification Information Technology Sector Index has shown a better performance recently?,"['market_data.sp5efin', 'market_data.sp5eint']"
"How has the performance of the Industrials sector been impacted by changes in the USA 10-year Government Benchmark bond yield, as indicated by the S&P General Industry Classification Industrials Sector Index and the yield of the 10-year US Treasury Government Bond?","['market_data.sp5eind', 'economic_indicators.trus10t']"
What are the indicators included in The Conference Board Leading Economic Indicators Index and how are they used to determine peaks and troughs in the business cycle?,"['economic_indicators.leading_index', 'economic_indicators.cpi']"
How does the yield of the 10-year US Treasury Government Bond compare to the performance of the S&P General Industry Classification Consumer Discretionary Sector Index?,"['economic_indicators.trus10t', 'market_data.sp5ecod']"
What does the S&P Utilities Sector Index represent in the market_data.sp5eutl?,['market_data.sp5eutl']
"What is the latest Consumer Price Index (CPI) for all urban areas, specifically for all items?",['economic_indicators.cpi_1']
What recent news articles have been published regarding the merger between Company A and Company B in the technology industry?,['news_data']
"Which sector index had a higher value, market_data.sp5ehcr (S&P General Industry Classification Health Care Sector Index) or market_data.sp5efin (S&P General Industry Classification Financials Sector Index)?","['market_data.sp5ehcr', 'market_data.sp5efin']"
Is the non-manufacturing economy generally expanding or declining according to the ISM Non-Manufacturing Survey Index?,"['economic_indicators.ism_nonmfg', 'market_data.sp5eutl']"
"To which sector does the S&P General Industry Classification Health Care Sector Index belong, and to which sector does the S&P General Industry Classification Consumer Staples Sector Index belong, based on the available data?","['market_data.sp5ehcr', 'market_data.sp5ecst']"
"Is there any recent change in the Consumer Price Index (CPI) for all urban areas in the United States, which includes all items and is seasonally adjusted?",['economic_indicators.cpi_1']
"What is the market value of goods and services produced in the United States, regardless of nationality, measured in billions of dollars at constant prices and seasonally adjusted at annual rates?",['economic_indicators.gdp_1']
Which sector index represents the utilities sector?,"['market_data.sp5ecod', 'market_data.sp5eutl']"
How does the ISM Purchasing Managers Index for the manufacturing sector impact the performance of the Consumer Staples Sector Index in the stock market?,"['economic_indicators.ism_mfg', 'market_data.sp5ecst']"
What is the current performance of the S&P General Industry Classification Information Technology Sector Index?,['market_data.sp5eint']
How has the price index for personal consumption expenditure in the United States changed over time using the Fisher ideal price indices?,['economic_indicators.gdp_price_index']
What is the current yield of the USA 10-year Government Benchmark bond and how does it impact the S&P General Industry Classification Energy Sector Index?,"['market_data.sp5eene', 'economic_indicators.trus10t']"
Has the average price of consumer items in the United States increased over time?,['economic_indicators.cpi']
How is the performance of the S&P General Industry Classification Consumer Discretionary Sector Index at the moment?,['market_data.sp5ecod']
How does the unemployment rate in the real estate sector compare to the overall unemployment rate based on the UNEMPLOYMENT RATE data from the Bureau of Labor Statistics?,"['economic_indicators.unemployment_rate', 'market_data.sp5er11']"
"Does the S&P General Industry Classification include the health care sector, as indicated by the market_data.sp5ehcr?",['market_data.sp5ehcr']
Does the performance of the utilities sector correlate with the consumer confidence index in the United States?,"['market_data.sp5eutl', 'economic_indicators.consumer_confidence']"
"What is the ISM Purchasing Managers Index (MFG Survey) and how is it calculated?

The ISM Purchasing Managers Index (MFG Survey) is a monthly economic indicator compiled by the Institute for Supply Management (ISM) based on data collected from purchasing and supply executives across the United States. It specifically focuses on the manufacturing sector. The index measures the change, if any, in various indicators such as new orders, backlog of orders, new export orders, imports, production, supplier deliveries, inventories, customers' inventories, employment, and prices, comparing the current month to the previous month.

The calculation of the index involves determining the percentage of survey respondents who report each response for each indicator. The net difference between the number of responses in the positive economic direction (higher, better, slower for supplier deliveries) and the negative economic direction (lower, worse, faster for supplier deliveries) is also calculated. Additionally, a diffusion index is created by combining the percent of positive responses with one-half of those responding the same (considered positive). This diffusion index provides a summary measure of the prevailing direction and scope of change in the manufacturing sector.",['economic_indicators.ism_mfg']
Has the average price change for consumer items in urban areas increased or decreased this month according to the Consumer Price Index?,['economic_indicators.cpi_1']
Did the S&P General Industry Classification Consumer Staples Sector Index outperform the S&P General Industry Classification Utilities Sector Index?,"['market_data.sp5ecst', 'market_data.sp5eutl']"
What is the most recent news article discussing the performance and trends in the cryptocurrency market?,['news_data']
What is the current value of The Conference Board Leading Economic Indicators Index for the United States?,['economic_indicators.leading_index']
"How does the yield of the 10-year US Treasury Government Bond impact the performance of the Real Estate sector, as indicated by the S&P General Industry Classification REAL ESTATE SECTOR Index?","['market_data.sp5er11', 'economic_indicators.trus10t']"
What is the current yield of the 10-year US Treasury Government Bond and how does it compare to the previous month's Consumer Price Index (CPI)?,"['economic_indicators.trus10t', 'economic_indicators.cpi_1']"
Is there any recent news article about the S&P General Industry Classification Health Care Sector Index?,"['news_data', 'market_data.sp5ehcr']"
"According to the ISM Purchasing Managers Index, is the manufacturing sector in the United States currently experiencing growth or contraction?",['economic_indicators.ism_mfg']
What does the CPI measure and take into account when calculating average price changes for consumer items in the American economy?,['economic_indicators.cpi_1']
How has the overall price level of personal consumption expenditure in the United States changed over the past five years?,['economic_indicators.gdp_price_index']
"Is the S&P 500 Composite, which serves as a benchmark index for the stock market, currently experiencing an upward or downward trend?",['market_data.s&pcomp']
"What is the current level of the Federal Reserve's Industrial Production Index, which measures real output in the manufacturing, mining, and electric and gas utilities sectors as a percentage of real output in the base year of 2017?",['economic_indicators.industrial_production']
"Which sector index had a higher performance last year, the S&P General Industry Classification Financials Sector Index or the S&P General Industry Classification Health Care Sector Index?","['market_data.sp5efin', 'market_data.sp5ehcr']"
"Which sector index has outperformed, Utilities or Communications Services, according to the S&P General Industry Classification?","['market_data.sp5eutl', 'market_data.sp5etel']"
"What does the industrial production index measure and how does it relate to the S&P 500 Composite?

In simpler terms, the industrial production index measures the real output of the industrial sector, including manufacturing, mining, and utilities. It is expressed as a percentage of real output in a base year. The S&P 500 Composite, on the other hand, is a stock market benchmark index. The relationship between the two lies in the fact that the industrial production index reflects the performance and productivity of the industrial sector, which can impact the overall economy and, consequently, the stock market.","['economic_indicators.industrial_production', 'market_data.s&pcomp']"
How is the energy sector performing in the stock market according to the S&P General Industry Classification Energy Sector Index?,['market_data.sp5eene']
"How does the performance of the Real Estate sector index correlate with the overall Gross Domestic Product (GDP) of the United States, as measured by the S&P General Industry Classification REAL ESTATE SECTOR Index and the GDP (AR) National Product Account?","['economic_indicators.gdp_1', 'market_data.sp5er11']"
"What was the performance of the S&P 500 Composite, the stock market benchmark index, yesterday?",['market_data.s&pcomp']
What factors are used to calculate the GDP?,['economic_indicators.gdp_price_index']
Is the health care sector accounted for in the calculation of the GDP?,"['market_data.sp5ehcr', 'economic_indicators.gdp_price_index']"
Does the S&P General Industry Classification Consumer Discretionary Sector Index have a correlation with the CPI for all urban items?,"['market_data.sp5ecod', 'economic_indicators.cpi_1']"
How is the Consumer Price Index (CPI) calculated and when does the U.S. Bureau of Labor Statistics update the relative importances of components in the CPI?,['economic_indicators.cpi_1']
"What is the current value of the S&P 500 Composite, which is a stock market benchmark index?",['market_data.s&pcomp']
Does the S&P General Industry Classification Information Technology Sector Index have any relationship with the Consumer Confidence Index?,"['market_data.sp5eint', 'economic_indicators.consumer_confidence']"
"Which sector, Financials or Industrials, has shown stronger performance based on the S&P General Industry Classification Financials Sector Index and the S&P General Industry Classification Industrials Sector Index?","['market_data.sp5efin', 'market_data.sp5eind']"
How is the Consumer Confidence Index calculated and what factors does it take into account to measure consumers' perceptions of current business and employment conditions?,['economic_indicators.consumer_confidence']
"According to the ISM Nonmanufacturers Survey Index, is the non-manufacturing economy in the US expanding or declining?","['economic_indicators.ism_nonmfg', 'market_data.sp5eind']"
How did the S&P General Industry Classification Energy Sector Index perform last year?,['market_data.sp5eene']
"Which sector has outperformed the other, the S&P General Industry Classification Industrials Sector Index or the S&P General Industry Classification Information Technology Sector Index?","['market_data.sp5eind', 'market_data.sp5eint']"
What is the current trend in industrial production in the United States according to the Federal Reserve's monthly index?,['economic_indicators.industrial_production']
What is the performance of the S&P General Industry Classification Industrials Sector Index and are there any recent news articles related to this sector?,"['market_data.sp5eind', 'news_data']"
Can you explain the difference between the GDP price index and the Consumer Price Index (CPI) in the United States?,"['economic_indicators.gdp_price_index', 'economic_indicators.cpi']"
What is the current level of industrial production in the United States according to the Federal Reserve's industrial production index?,"['market_data.sp5efin', 'economic_indicators.industrial_production']"
How does the ISM Non-Manufacturing Survey Index impact the growth of the United States' GDP?,"['economic_indicators.gdp_1', 'economic_indicators.ism_nonmfg']"
What is the sentiment towards Tesla on social media and the internet regarding its financial performance and position within the S&P 500 and Financials Sector Index?,['external_data_source']
How does the S&P 500 consumer discretionary sector index correlate with the GDP price index?,"['market_data.sp5ecod', 'economic_indicators.gdp_price_index']"
What specific industry does the S&P General Industry Classification Materials Sector Index pertain to?,['market_data.sp5emat']
"How does the ISM Purchasing Managers Index (MFG Survey) relate to the overall economic output in the United States, as measured by the Gross Domestic Product (GDP)?","['economic_indicators.ism_mfg', 'economic_indicators.gdp_1']"
What are the recent articles discussing the advancements and developments in the oil industry?,['news_data']
"Does the company fall under the S&P Health Care Sector Index, as indicated by the market_data.sp5ehcr - S&P General Industry Classification Health Care Sector Index?",['market_data.sp5ehcr']
How does the ISM Nonmanufacturers Survey Index impact the performance of the S&P General Industry Classification Health Care Sector Index?,"['market_data.sp5ehcr', 'economic_indicators.ism_nonmfg']"
"Which sector, Utilities or Industrials, has a higher value as represented by the S&P General Industry Classification Utilities Sector Index and the S&P General Industry Classification Industrials Sector Index?","['market_data.sp5eutl', 'market_data.sp5eind']"
"What is the current price index for personal consumption expenditure in the United States, based on the linking (chaining) of indexes to create a time series and using annual chain-type Fisher indices?","['market_data.sp5etel', 'economic_indicators.gdp_price_index']"
How does the performance of the S&P General Industry Classification Materials Sector Index compare to the performance of the S&P General Industry Classification Communications Services Sector Index?,"['market_data.sp5emat', 'market_data.sp5etel']"
"How does the performance of the industrials sector in the S&P 500 correlate with the yield of the 10-year US Treasury Government Bond? 

Can we determine if there is a relationship between the S&P General Industry Classification Industrials Sector Index and the yield of the 10-year US Treasury Government Bond?","['market_data.sp5eind', 'economic_indicators.trus10t']"
"Which economic indicator, the ISM Purchasing Managers Index or the Conference Board Leading Economic Indicators Index, provides a more accurate prediction of future economic activity?","['economic_indicators.ism_mfg', 'economic_indicators.leading_index']"
"How does the change in average prices of consumer items, as measured by the Consumer Price Index (CPI), affect the S&P General Industry Classification Energy Sector Index?","['market_data.sp5eene', 'economic_indicators.cpi_1']"
What is the current level of consumer confidence in the United States and how does it correlate with the growth rate of the country's gross domestic product (GDP)?,"['economic_indicators.consumer_confidence', 'economic_indicators.gdp_1']"
"Which sector had a higher performance in the S&P 500 yesterday, the S&P General Industry Classification Information Technology Sector Index or the S&P General Industry Classification Industrials Sector Index?","['market_data.sp5eint', 'market_data.sp5eind']"
How does the performance of the overall economy correlate with the USA 10-year Government Benchmark bond yield and the total index of industrial production?,"['economic_indicators.trus10t', 'economic_indicators.industrial_production']"
What components are taken into account when calculating the Consumer Price Index (CPI)?,['economic_indicators.cpi_1']
What is the current target rate set by the Federal Reserve for the federal funds rate?,"['economic_indicators.gdp_price_index', 'economic_indicators.fed_funds_rate']"
Does the ISM non-manufacturing index have any correlation with the performance of the communications services sector in the S&P General Industry Classification?,"['economic_indicators.ism_nonmfg', 'market_data.sp5etel']"
Does the Conference Board Leading Economic Indicators Index have a positive correlation with the Institute for Supply Management Non-Manufacturing Survey Index?,"['economic_indicators.leading_index', 'economic_indicators.industrial_production']"
"How does the leading economic indicators index, provided by The Conference Board, relate to the Federal Reserve's industrial production index in the United States?","['economic_indicators.industrial_production', 'economic_indicators.leading_index']"
How is the performance of the financial sector in the S&P 500 index measured by the S&P General Industry Classification Financials Sector Index?,"['economic_indicators.industrial_production', 'market_data.sp5efin']"
"Can the leading economic index, which is a composite average of various indicators such as average weekly hours in manufacturing, average weekly initial claims for unemployment insurance, and stock prices, reliably predict future economic activity?",['economic_indicators.leading_index']
What is the correlation between the performance of the S&P General Industry Classification Consumer Discretionary Sector Index and the overall GDP in the United States?,"['market_data.sp5ecod', 'economic_indicators.gdp_1']"
What is the latest unemployment rate in the United States as reported by the Bureau of Labor Statistics?,['economic_indicators.unemployment_rate']
How has the performance of the S&P General Industry Classification Materials Sector Index compared to the overall performance of the STANDARD & POORS 500 COMPOSITE - stock market benchmark index?,"['market_data.sp5emat', 'market_data.s&pcomp']"
What are the recent news articles discussing the latest developments and updates about a particular company?,['news_data']
How has the S&P General Industry Classification Industrials Sector Index performed in comparison to other sectors in terms of market data?,['market_data.sp5eind']
What are the latest figures for the unemployment rate in the United States and the value of the leading economic indicators index?,"['economic_indicators.unemployment_rate', 'economic_indicators.leading_index']"
What is the daily percentage change in the value of the S&P General Industry Classification Utilities Sector Index (market_data.sp5eutl)?,['market_data.sp5eutl']
What is the relationship between the 10-year Treasury bond yield and the total index of industrial production in the United States?,"['economic_indicators.industrial_production', 'economic_indicators.trus10t']"
"What is the S&P 500 index, a stock market benchmark index that represents the performance of 500 large companies listed on stock exchanges in the United States?",['market_data.s&pcomp']
"According to external sources, what is the current stock price of Chevron?",['external_data_source']
What is the most recent Consumer Price Index (CPI) reading for all urban areas and all items?,['economic_indicators.cpi_1']
What are the key distinctions between the S&P General Industry Classification Energy Sector Index and the S&P General Industry Classification Consumer Discretionary Sector Index based on market_data.sp5eene and market_data.sp5ecod?,"['market_data.sp5eene', 'market_data.sp5ecod']"
How does the performance of the ISM purchasing managers index in the manufacturing sector compare to the performance of the S&P General Industry Classification Consumer Discretionary Sector Index?,"['economic_indicators.ism_mfg', 'market_data.sp5ecod']"
What is the relationship between the S&P General Industry Classification REAL ESTATE SECTOR Index and the Conference Board Leading Economic Indicators Index?,"['market_data.sp5er11', 'economic_indicators.leading_index']"
What is the percentage of unemployed individuals in the labor force according to the data from the Current Population Survey conducted by the U.S. Bureau of Labor Statistics?,['economic_indicators.unemployment_rate']
What is the relationship between the ISM Nonmanufacturing Survey Index and the Consumer Price Index?,"['economic_indicators.cpi', 'economic_indicators.ism_nonmfg']"
How does the S&P General Industry Classification Health Care Sector Index compare to the Gross Domestic Product (GDP)?,"['market_data.sp5ehcr', 'economic_indicators.gdp_1']"
What is the current yield of the 10-year US Treasury Government Bond?,['economic_indicators.trus10t']
Does the ISM Purchasing Managers Index (Mfg Survey) have a higher value compared to the S&P General Industry Classification Real Estate Sector Index?,"['economic_indicators.ism_mfg', 'market_data.sp5er11']"
"Which sector had a higher performance last week, the Real Estate sector or the Utilities sector, based on the S&P General Industry Classification indices?","['market_data.sp5er11', 'market_data.sp5eutl']"
What are the key differences between the S&P 500 Consumer Discretionary Sector Index and the S&P 500 Health Care Sector Index based on the S&P General Industry Classification?,"['market_data.sp5ecod', 'market_data.sp5ehcr']"
How does the Federal Funds Target Rate relate to the ISM Non-Manufacturing Survey Index?,"['economic_indicators.fed_funds_rate', 'economic_indicators.ism_nonmfg']"
How has the S&P General Industry Classification Utilities Sector Index performed over the past five years?,['market_data.sp5eutl']
Which news article contains the highest number of important technical terms and industry buzzwords?,['news_data']
What is the current value of the S&P General Industry Classification COMMUNICATIONS SERVICES SECTOR Index?,['market_data.sp5etel']
What is the relationship between the S&P Materials Sector Index and the Consumer Price Index (CPI)?,"['economic_indicators.cpi_1', 'market_data.sp5emat']"
What is the discrepancy in performance between the S&P General Industry Classification Industrials Sector Index and the S&P General Industry Classification Materials Sector Index?,"['market_data.sp5eind', 'market_data.sp5emat']"
"What was the level of consumer confidence in the United States in 1985, as measured by The Conference Board Consumer Confidence Index?",['economic_indicators.consumer_confidence']
How does the unemployment rate impact the rate of inflation in the United States?,"['economic_indicators.unemployment_rate', 'economic_indicators.cpi_1']"
How does the Consumer Confidence Index change over time?,['economic_indicators.consumer_confidence']
"What is the current reading of the ISM Non-Manufacturing Index, which indicates the direction of change and scope of change in the non-manufacturing economy in the United States?",['economic_indicators.ism_nonmfg']
Which economic indicators are included in The Conference Board Leading Economic Indicators Index?,['economic_indicators.leading_index']
What is the distinction between GDP and the yield on the 10-year Treasury bond?,"['economic_indicators.gdp_1', 'economic_indicators.trus10t']"
"Which index, market_data.sp5efin or market_data.sp5eene, had a higher performance last year?","['market_data.sp5efin', 'market_data.sp5eene']"
What is the purpose of the Consumer Price Index (CPI)?,['economic_indicators.cpi']
What is the price-to-earnings ratio of the S&P 500?,['market_data.s&pcomp']
How does the GDP of the United States impact the rate of inflation?,"['economic_indicators.gdp_1', 'economic_indicators.cpi']"
How did the S&P General Industry Classification Utilities Sector Index and the S&P General Industry Classification Energy Sector Index perform yesterday?,"['market_data.sp5eutl', 'market_data.sp5eene']"
What is the difference in value between the S&P Information Technology sector index (market_data.sp5eint) and the S&P Energy sector index (market_data.sp5eene)?,"['market_data.sp5eint', 'market_data.sp5eene']"
"Which sector, manufacturing or non-manufacturing, experienced a greater increase in their ISM index from January to February, based on the data compiled from purchasing and supply executives nationwide?","['economic_indicators.ism_nonmfg', 'economic_indicators.ism_mfg']"
What is the relationship between the GDP price index and the federal funds rate?,"['economic_indicators.gdp_price_index', 'economic_indicators.fed_funds_rate']"
What is the meaning and significance of the GDP price index in the United States economy?,['economic_indicators.gdp_price_index']
"How does the GDP price index, which measures the change in prices of personal consumption expenditure, compare to the federal funds rate, which is the target interest rate set by the Federal Reserve for open market operations in the United States?","['economic_indicators.fed_funds_rate', 'economic_indicators.gdp_price_index']"
What is the latest information regarding the Federal Reserve's monthly index of industrial production and capacity utilization rates in the United States?,"['economic_indicators.industrial_production', 'news_data']"
How does the S&P General Industry Classification Energy Sector Index correlate with the unemployment rate?,"['market_data.sp5eene', 'economic_indicators.unemployment_rate']"
Did consumer sentiment improve or decline between December 2022 and January 2023?,"['economic_indicators.gdp_1', 'economic_indicators.consumer_confidence']"
How does the Consumer Confidence Index affect the performance of cryptocurrencies in the market?,"['economic_indicators.gdp_price_index', 'economic_indicators.consumer_confidence']"
What was the valuation of the communications services sector according to the S&P General Industry Classification COMMUNICATIONS SERVICES SECTOR Index?,['market_data.sp5etel']
How does the ISM non-manufacturing survey index correlate with news sentiment?,"['economic_indicators.ism_nonmfg', 'news_data']"
What is the relationship between the S&P General Industry Classification Consumer Staples Sector Index and the federal funds rate?,"['market_data.sp5ecst', 'economic_indicators.fed_funds_rate']"
What is the target level for the federal funds rate set by the Federal Reserve for open market operations in the United States?,['economic_indicators.fed_funds_rate']
How does the leading economic indicators index relate to inflation?,"['economic_indicators.cpi', 'economic_indicators.leading_index']"
"Which sector had a higher performance last month, the S&P General Industry Classification Industrials Sector Index or the S&P General Industry Classification COMMUNICATIONS SERVICES SECTOR Index?","['market_data.sp5eind', 'market_data.sp5etel']"
How does the performance of the S&P 500 information technology sector compare to the overall Gross Domestic Product (GDP)?,"['economic_indicators.gdp_1', 'market_data.sp5eint']"
What is the relationship between the leading economic indicators index and the unemployment rate?,"['economic_indicators.leading_index', 'economic_indicators.unemployment_rate']"
"Which sector had a higher performance today, Energy or Industrials, based on the S&P General Industry Classification Energy Sector Index and S&P General Industry Classification Industrials Sector Index?","['market_data.sp5eene', 'market_data.sp5eind']"
"What are some potential factors from external sources that could influence the short-term stock price of a company, excluding data from the S&P 500 and Financials Sector Index?",['external_data_source']
What is the relationship between the S&P 500 Financials Sector Index and The Conference Board Leading Economic Indicators Index?,"['economic_indicators.leading_index', 'market_data.sp5efin']"
"Which index had a higher performance yesterday, the S&P General Industry Classification Communications Services Sector Index or the S&P General Industry Classification Information Technology Sector Index?","['market_data.sp5etel', 'market_data.sp5eint']"
What was the performance of the S&P General Industry Classification Financials Sector Index in the previous week?,['market_data.sp5efin']
"How does the performance of the communications services sector, as represented by the S&P General Industry Classification COMMUNICATIONS SERVICES SECTOR Index, compare to the yield of the 10-year US Treasury Government Bond (trus10t)?","['market_data.sp5etel', 'economic_indicators.trus10t']"
What is the S&P General Industry Classification for the Communications Services Sector in terms of its market data and external data sources?,"['market_data.sp5etel', 'external_data_source']"
How does the yield of the 10-year US Treasury Government Bond compare to the GDP price index?,"['economic_indicators.trus10t', 'economic_indicators.gdp_price_index']"
What does the S&P General Industry Classification Consumer Discretionary Sector Index represent?,['market_data.sp5ecod']
What is the relationship between the Federal Reserve's target rate for the federal funds and the S&P 500 Information Technology Sector Index?,"['economic_indicators.fed_funds_rate', 'market_data.sp5eint']"
How does the S&P 500 Consumer Discretionary Sector Index compare to the ISM Manufacturing Index in terms of their respective impact on the economy and market trends?,"['market_data.sp5ecod', 'economic_indicators.ism_mfg']"
"How does the unemployment rate impact the performance of the energy sector, as indicated by the S&P General Industry Classification Energy Sector Index?","['economic_indicators.unemployment_rate', 'market_data.sp5eene']"
How does the performance of the S&P General Industry Classification COMMUNICATIONS SERVICES SECTOR Index compare to the performance of the STANDARD & POORS 500 COMPOSITE stock market benchmark index?,"['market_data.sp5etel', 'market_data.s&pcomp']"
What is the latest ISM Manufacturing Index reading for the United States?,['economic_indicators.ism_mfg']
"How does the Leading Economic Indicators Index, which is a composite average of various indicators such as average weekly hours, unemployment insurance claims, and stock prices, relate to the GDP Price Index, which measures the overall price level of personal consumption expenditures?","['economic_indicators.leading_index', 'economic_indicators.gdp_price_index']"
"What is the current GDP of the United States in terms of the market value of goods and services produced in the country, regardless of nationality, and adjusted for constant prices?",['economic_indicators.gdp_1']
In what direction is the trend of consumer confidence heading?,['economic_indicators.consumer_confidence']
How does the S&P General Industry Classification COMMUNICATIONS SERVICES SECTOR Index compare to the S&P General Industry Classification Consumer Discretionary Sector Index?,"['market_data.sp5etel', 'market_data.sp5ecod']"
"Which sector, Communication Services or Real Estate, has a higher return based on the market data for the S&P General Industry Classification?","['market_data.sp5etel', 'market_data.sp5er11']"
How does the change in the Consumer Price Index (CPI) compare to the change in the Industrial Production Index?,"['economic_indicators.cpi', 'economic_indicators.industrial_production']"
Did the ISM Purchasing Managers Index (MFG Survey) show a similar trend as the S&P 500 today?,"['economic_indicators.ism_mfg', 'market_data.s&pcomp']"
How has the Consumer Confidence Index changed in the past year?,['economic_indicators.consumer_confidence']
"How was the performance of the utilities sector in the S&P 500 index yesterday, as indicated by the market_data.sp5eutl - S&P General Industry Classification Utilities Sector Index?",['market_data.sp5eutl']
How much higher was the return of the S&P General Industry Classification Materials Sector Index compared to the S&P General Industry Classification Utilities Sector Index in 2022?,"['market_data.sp5emat', 'market_data.sp5eutl']"
What is the current value of the Conference Board Leading Economic Indicators Index?,['economic_indicators.leading_index']
What are the latest 5 developments or updates regarding Apple Inc. in the tech industry?,['news_data']
What has been the recent performance of the S&P General Industry Classification COMMUNICATIONS SERVICES SECTOR Index?,['market_data.sp5etel']
What are the latest updates in the tech world today?,['news_data']
What is the correlation between the ISM Nonmanufacturing Survey Index and GDP?,"['economic_indicators.gdp_1', 'economic_indicators.ism_nonmfg']"
Which sector between Materials and Information Technology had a higher index value based on the S&P General Industry Classification?,"['market_data.sp5emat', 'market_data.sp5eint']"
"What is the correlation between consumer confidence, as measured by the Consumer Confidence Index (CCI), and the unemployment rate, as measured by the Bureau of Labor Statistics?","['economic_indicators.consumer_confidence', 'economic_indicators.unemployment_rate']"
What is the diffusion index for the ISM Manufacturing Purchasing Managers Index (MFG Survey)?,['economic_indicators.ism_mfg']
Did the ISM purchasing managers index for manufacturing increase or decrease last month?,"['economic_indicators.unemployment_rate', 'economic_indicators.ism_mfg']"
Which news articles discuss the relationship between the federal funds rate and the keyword 'economy'?,"['news_data', 'economic_indicators.fed_funds_rate']"
